fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase*period_type*year
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2016*2016-01-01*2016-12-31*5, en una escala de 1 a 7.*0.065*-0.095**1036449.19*169.5*0.0*115339279.0*False*105.426*0.49**0.49*0.04****False*Y*2016
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2016 T2*2016-01-01*2016-06-30*5, en una escala de 1 a 7.*0.0*0.0**1954735.36*231.0*0.0*96666256.0*False*98.7531*0.19**0.19*0.01****False*T*2016
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2016 T4*2016-07-01*2016-12-31*5, en una escala de 1 a 7.*0.18*-0.38**1094030.7*221.0*0.0*115339279.0*False*105.426*0.15**0.15*0.019999999999999997****False*T*2016
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2017*2017-01-01*2017-12-31*5, en una escala de 1 a 7.*0.07500000000000001*-0.335**1092933.805*223.0*0.0*128970384.0*False*118.1224*0.6**0.6*0.06****False*Y*2017
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2017 T2*2017-01-01*2017-06-30*5, en una escala de 1 a 7.*0.14*-0.41000000000000003**1094030.7*225.0*0.0*123435602.0*False*112.8265*0.15**0.15*0.03****False*T*2017
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2017 T4*2017-07-01*2017-12-31*5, en una escala de 1 a 7.*0.14*-0.14**1091837.3099999998*223.0*0.0*128970384.0*False*118.1224*0.15**0.15*0.019999999999999997****False*T*2017
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2018*2018-01-01*2018-12-31*5, en una escala de 1 a 7.*0.04*-0.4**1089157.435*222.0*0.0*123863666.0*False*113.7291*0.6**0.6*0.06****False*Y*2018
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2018 T2*2018-01-01*2018-06-30*5, en una escala de 1 a 7.*0.0*-0.41000000000000003**1088989.32*222.0*0.0*125652258.0*False*115.3616*0.15**0.15*0.019999999999999997****False*T*2018
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2018 T4*2018-07-01*2018-12-31*5, en una escala de 1 a 7.*0.15*-0.4**1089020.47*220.0*0.0*123863666.0*False*113.7291*0.15**0.15*0.019999999999999997****False*T*2018
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2019*2019-01-01*2019-12-31*5, en una escala de 1 a 7.*0.195*-0.445**1088004.5350000001*219.0*0.0*135769041.0*False*124.7872*0.6**0.6*0.06****False*Y*2019
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2019 T2*2019-01-01*2019-06-30*5, en una escala de 1 a 7.*0.61*-0.41000000000000003**1087933.9000000001*215.0*0.0*132523356.0*False*121.804*0.15**0.15*0.019999999999999997****False*T*2019
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2019 T4*2019-07-01*2019-12-31*5, en una escala de 1 a 7.*0.0*-0.52**1088004.49*227.0*0.0*135769041.0*False*124.7872*0.15**0.15*0.019999999999999997****False*T*2019
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2020*2020-01-01*2020-12-31*5, en una escala de 1 a 7.*0.35*-0.37**1084787.605*212.5*0.0*136917201.0*False*126.2331*0.6**0.6*0.06****False*Y*2020
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2020 T2*2020-01-01*2020-06-30*5, en una escala de 1 a 7.*0.43999999999999995*-0.13999999999999996**1082821.23*208.0*0.0*130423595.0*False*120.213*0.15**0.15*0.019999999999999997****False*T*2020
MUTUAFONDO BONOS SUBORDINADOS, FI*MUTUAFONDO BONOS SUBORDINADOS*2020 T4*2020-07-01*2020-12-31*5, en una escala de 1 a 7.*0.75*-0.48000000000000004**1084337.14*214.0*0.0*136917201.0*False*126.2331*0.15**0.15*0.019999999999999997****False*T*2020
