fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 2 2009*2009-07-01*2009-12-31*2264*bsinversion@bancsabadell.com*A*Bajo*0.76*0.34**42829852.26*3227**327729000*false*7.6519***0.3*0.03*-0.09*0.77*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 3 2009*2009-07-01*2009-09-30*2264*bsinversion@bancsabadell.com*A*Bajo*0.0*0.33**59899226.84*3889**458769000*false*7.659***0.15*0.01*0.78*0.81*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 1 2009*2009-01-01*2009-06-30*2264*bsinversion@bancsabadell.com*A*Bajo*0.06*1.01**64318581.64*4148*0.0*488792000*false*7.5995***0.3*0.02*0.66*0.88*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 2 2010*2010-07-01*2010-12-31*2264*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.21*0.54**14298993.27*1505**107885000*false*7.5449***0.3*0.03*-0.92*1.85*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 3 2010*2010-07-01*2010-09-30*2264*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.17*0.44**16181712.16*1725**123220000*false*7.6148***0.15*0.01*1.16*1.66*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 1 2010*2010-01-01*2010-06-30*2264*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.0*0.26**18451725.39*1881**138893000*false*7.5274***0.3*0.02*-2.17*1.61*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 1 2010*2010-01-01*2010-03-31*2264*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.0*0.39**26529613.44*2407**204135000*false*7.6946***0.15*0.01*0.56*0.79*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 3 2011*2011-07-01*2011-09-30*2264*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.08*1.11**14087289.57*1924**108672000*false*7.7142***0.15*0.01*0.24*2.18*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 1 2011*2011-01-01*2011-06-30*2264*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.0*0.81**13955187.26*2063**107401000*false*7.6961***0.3*0.02*0.52*1.32*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 1 2011*2011-01-01*2011-03-31*2264*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.0*0.66**14624999.47*2163**111969000*false*7.656***0.15*0.01*1.47*1.91*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 2 2010*2010-07-01*2010-12-31*2264*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.21*0.54**14298993.27*1505**107885000*false*7.5449***0.3*0.03*-0.92*1.85*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 2 2012*2012-07-01*2012-12-31*2264*bsinversion@bancsabadell.com*BB (Standard & Poor's)*3, en una escala del 1 al 7 *0.44*0.16**11186118.66*8920**90071000*false*8.052*0.3*0.0*0.3*0.03*1.38*3.25*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 3 2012*2012-07-01*2012-09-30*2264*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*2, en una escala del 1 al 7 *0.16*0.19**11582738.2*9334**91994000*false*7.9424*0.15*0.0*0.15*0.01*1.89*3.51*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 1 2012*2012-01-01*2012-06-30*2264*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*2, en una escala del 1 al 7 *0.0*0.3**12035069.16*9825**93818000*false*7.7954*0.3*0.0*0.3*0.02*-1.53*3.21*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 1 2012*2012-01-01*2012-03-31*2264*bsinversion@bancsabadell.com*BBB- (Standard & Poor's)*Bajo*0.0*0.29**13133112.47*11200**103967000*false*7.9164*0.15*0.0*0.15*0.01*1.63*2.59*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 2 2013*2013-07-01*2013-12-31*2264*bsinversion@bancsabadell.com*BB (Standard & Poor's)*3, en una escala del 1 al 7 *0.86*0.11**20953838.63*18368**174406000*false*8.3234*0.3*0.0*0.3*0.03*0.64*1.4*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 3 2013*2013-07-01*2013-09-30*2264*bsinversion@bancsabadell.com*BB (Standard & Poor's)*3, en una escala del 1 al 7 *0.19*0.1**14109801.06*13085**116700000*false*8.2709*0.15*0.0*0.15*0.01***0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 1 2013*2013-01-01*2013-06-30*2264*bsinversion@bancsabadell.com*BB (Standard & Poor's)*3, en una escala del 1 al 7 *0.35*0.09**13616903.82*13577**111162000*false*8.1635*0.3*0.0*0.3*0.02*0.27*2.7*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL BS FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 1 2013*2013-01-01*2013-03-31*2264*bsinversion@bancsabadell.com*BB (Standard & Poor's)*3, en una escala del 1 al 7 *0.01*0.07**13616549.28*14873**110857000*false*8.1413*0.15*0.0*0.15*0.01*1.11*3.24*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL FONDTESORO LARGO PLAZO, F.I.*62388558*Semester 2 2014*2014-07-01*2014-12-31*2264*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7 *0.47*0.01**33401472.37*15516**283584000*false*8.4902*0.3*0.0*0.3*0.03*-0.07*0.87*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
SABADELL FONDTESORO LARGO PLAZO, FI*SABADELL FONDTESORO LARGO PLAZO, F.I.*62388558*Trimester 3 2014*2014-07-01*2014-09-30*2264*bsinversion@bancsabadell.com*BB (Standard & Poor's)*3, en una escala del 1 al 7 *0.03*0.03**33256193.28*16363**282543000*false*8.4959*0.15*0.0*0.15*0.01*0.16*0.99*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*ES0173830037
