fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Semester 2 2009*2009-07-01*2009-12-31*1181*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*0.84**1693181.87*2088*0.0*17127335*false*10.1155***0.68*0.04*0.29*2.33*0.37*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Trimester 3 2009*2009-07-01*2009-09-30*1181*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*1.09**1704348.06*2092*0.0*17190117*false*10.086***0.34*0.02*1.72*2.15*0.37*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Semester 1 2009*2009-01-01*2009-06-30*1181*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*1.25**1711365.14*2108*0.0*16968720*false*9.9153***0.67*0.04*0.46*1.97*0.18*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Semester 2 2010*2010-07-01*2010-12-31*1181*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.59*0.64**630632.09*612*0.0*5931576*false*9.4058***0.34*0.05*-1.8*4.08*0.24*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Trimester 3 2010*2010-07-01*2010-09-30*1181*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.59*0.55**636018.06*619*0.0*6091791*false*9.578***0.14*0.02*-2.45*2.32*0.18*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Semester 1 2010*2010-01-01*2010-06-30*1181*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.39*0.5**724911.27*660*0.0*7001289*false*9.8189***0.61*0.04*-0.41*0.63*0.27*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Trimester 1 2010*2010-01-01*2010-03-31*1181*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*0.49**1687714.69*2078*0.0*16640302*false*9.8597***0.33*0.02*-2.53*2.96*0.36*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Semester 2 2011*2011-07-01*2011-12-31*1181*FondosdeInversion@cajalaboral.es*A*Bajo*0.0*1.39**606386.29*597*0.0*5843346*false*9.6363*0.4*0.0*0.4*0.05*0.97*5.41*0.24*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Trimester 3 2011*2011-07-01*2011-09-30*1181*FondosdeInversion@cajalaboral.es*A*Bajo*0.0*1.35**608024.49*602*0.0*5802932*false*9.5439***0.2*0.03*-0.42*6.11*0.24*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
LABORAL KUTXA EURIBOR GARANTIZADO III,FI*Caja Laboral Bolsa Garantizado III, FI*20604294*Semester 1 2011*2011-01-01*2011-06-30*1181*FondosdeInversion@cajalaboral.es*A*riesgo bajo*0.01*1.04**610685.98*604*0.0*5853039*false*9.5844***0.4*0.05*0.54*3.15*0.24*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0114889035
