fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
IBERCAJA BOLSA EUROPA, FI*IBERCAJA BOLSA EUROPA*50781152*Semester 2 2009*2009-07-01*2009-12-31*1686*participes.ibercajagestion@ibercaja.net*A2 (Moody's)*Alto*0.17*0.91**9260704.86*4336*0.0*48355124*false*5.2215***0.76*0.1*3.96*17.73*0.43*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
IBERCAJA BOLSA EUROPA, FI*IBERCAJA BOLSA EUROPA*50781152*Trimester 3 2009*2009-07-01*2009-09-30*1686*participes.ibercajagestion@ibercaja.net*A2 (Moody's)*Alto*0.11*0.9**9128956.9*4275*0.0*45852001*false*5.0227***0.38*0.05*18.25*16.77*0.43*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
IBERCAJA BOLSA EUROPA, FI*IBERCAJA BOLSA EUROPA*50781152*Semester 1 2009*2009-01-01*2009-06-30*1686*participes.ibercajagestion@ibercaja.net*A2*Alto*0.54*1.25**8884459.45*4165*0.0*37737260*false*4.2476***0.74*0.1*18.61*23.07*0.43*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
IBERCAJA BOLSA EUROPA, FI*CLASE B IBERCAJA BOLSA EUROPA*50781152*Semester 2 2010*2010-07-01*2010-12-31*1686*participes.ibercajagestion@ibercaja.net*A2 (Moody's)*Alto*0.12*0.91**0.0*0*0.0*0*false*0.0*[]*[]*0.0*0.0*[]*[]*[]*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
IBERCAJA BOLSA EUROPA, FI*CLASE A IBERCAJA BOLSA EUROPA*50781152*Semester 2 2010*2010-07-01*2010-12-31*1686*participes.ibercajagestion@ibercaja.net*A2 (Moody's)*Alto*0.12*0.91**9276608.37*4360*0.0*49073755*false*5.2901*[]*[]*0.76*0.1*[]*[]*[]*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
IBERCAJA BOLSA EUROPA, FI*IBERCAJA BOLSA EUROPA*50781152*Trimester 3 2010*2010-07-01*2010-09-30*1686*participes.ibercajagestion@ibercaja.net*A2 (Moody's)*Alto*0.04*0.91**9324863.74*4451*0.0*47980338*false*5.1454***0.38*0.05*7.21*16.38*0.43*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
IBERCAJA BOLSA EUROPA, FI*IBERCAJA BOLSA EUROPA*50781152*Semester 1 2010*2010-01-01*2010-06-30*1686*participes.ibercajagestion@ibercaja.net*A2 (Moody's)*Alto*0.41*0.9**9631012.44*4525*0.0*46222519*false*4.7993***0.74*0.1*-9.09*26.99*0.43*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
IBERCAJA BOLSA EUROPA, FI*IBERCAJA BOLSA EUROPA*50781152*Trimester 1 2010*2010-01-01*2010-03-31*1686*participes.ibercajagestion@ibercaja.net*A2 (Moody's)*Alto*0.0*0.89**9467822.11*4483*0.0*49985310*false*5.2795***0.37*0.05*1.11*14.25*0.42*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
IBERCAJA BOLSA EUROPA, FI*IBERCAJA BOLSA EUROPA CLASE A*50781152*Trimester 3 2011*2011-07-01*2011-09-30*1686*participes.ibercajagestion@ibercaja.net*Baa1 (Moody's)*Alto*0.0*1.5**9155860.69*4039*0.0*41119592*false*4.4911*[]*[]*0.38*0.05*-16.25*30.53*0.43*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
IBERCAJA BOLSA EUROPA, FI*IBERCAJA BOLSA EUROPA CLASE B*50781152*Trimester 3 2011*2011-07-01*2011-09-30*1686*participes.ibercajagestion@ibercaja.net*Baa1 (Moody's)*Alto*0.0*1.5**1703735.78*4100*0.0*7655958*false*4.4936*[]*[]*0.38*0.05*-16.25*30.53*0.43*IBERCAJA GESTION, SGIIC, S.A.*CECABANK, S.A.*
