fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
GVCGAESCO PATRIMONIALISTA, FI*"Gaesco
                Patrimonialista, FI"*64669682*Semester 2 2009*2009-07-01*2009-12-31*3887*info@gvcgaesco.es*AA+*alto*0.2*0.24**729837.28*275*0.0*7618184*false*10.4382***1.13*0.04*0.97*5.91*0.79*GVC GAESCO GESTIÓN, SGIIC, S.A.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
GVCGAESCO PATRIMONIALISTA, FI*"Gaesco
                Patrimonialista, FI"*64669682*Trimester 3 2009*2009-07-01*2009-09-30*3887*info@gvcgaesco.es*AA+*alto*0.13*0.24**491647.68*242*0.0*5082664*false*10.338***0.57*0.02*8.48*6.83*0.66*GVC GAESCO GESTIÓN, SGIIC, S.A.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
GVCGAESCO PATRIMONIALISTA, FI*Gaesco Patrimonialista, FI*64669682*Semester 1 2009*2009-01-01*2009-06-30*3887*info@gvcgaesco.es*AA+*alto*1.04*0.24**408200.55*228*0.0*3890126*false*9.5299***1.12*0.05*0.47*1.66*0.56*GVC GAESCO GESTIÓN, SGIIC, S.A.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
GVCGAESCO PATRIMONIALISTA, FI*GVC Gaesco Patrimonialista*64669682*Semester 2 2010*2010-07-01*2010-12-31*3887*info@gvcgaesco.es*AA+*alto*0.71*0.2**1776308.74*603*0.0*19326010*false*10.8799***1.13*0.04*3.84*4.24*0.6*GVC GAESCO GESTIÓN, SGIIC, S.A.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
GVCGAESCO PATRIMONIALISTA, FI*GVC Gaesco Patrimonialista*64669682*Trimester 3 2010*2010-07-01*2010-09-30*3887*info@gvcgaesco.es*AA+*alto*0.38*0.36**1855327.73*599*0.0*19438828*false*10.4773***0.57*0.02*0.06*3.4*0.78*GVC GAESCO GESTIÓN, SGIIC, S.A.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
GVCGAESCO PATRIMONIALISTA, FI*Gaesco Patrimonialista, FI*64669682*Semester 1 2010*2010-01-01*2010-06-30*3887*info@gvcgaesco.es*AA+*alto*0.34*0.36**1797042.32*574*0.0*18816348*false*10.4707***1.11*0.05*-2.7*9.98*0.74*GVC GAESCO GESTIÓN, SGIIC, S.A.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
GVCGAESCO PATRIMONIALISTA, FI*"Gaesco
                Patrimonialista, FI"*64669682*Trimester 1 2010*2010-01-01*2010-03-31*3887*info@gvcgaesco.es*AA+*alto*0.0*0.24**1100681.75*390*0.0*11844965*false*10.7615***0.55*0.02*3.1*4.84*0.59*GVC GAESCO GESTIÓN, SGIIC, S.A.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
GVCGAESCO PATRIMONIALISTA, FI*GVC Gaesco Patrimonialista*64669682*Trimester 3 2011*2011-07-01*2011-09-30*3887*info@gvcgaesco.es*AA+*Muy alto*0.0*0.7**2372478.71*661*0.0*23087865*false*9.7315***0.57*0.02*-8.09*11.15*0.6*GVC GAESCO GESTIÓN, SGIIC, S.A.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
