fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Semester 2 2009*2009-07-01*2009-12-31*2813*gestion@fonditel.es*n.d.*Medio*0.41*0.35**7239328.4*245*0.0*52308951*false *7.2257***0.76*0.06*0.99*2.0*0.42*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Trimester 3 2009*2009-07-01*2009-09-30*2813*gestion@fonditel.es*n.d.*Medio*0.08*0.31**7257690.31*250*0.0*51926465*false *7.1547***0.38*0.03*1.14*2.42*0.41*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Semester 1 2009*2009-01-01*2009-06-30*2813*gestion@fonditel.es*n.d.*Medio*0.44*0.93**7243960.04*256*0.0*51245882*false*7.0743***0.74*0.05*3.21*3.26*0.45*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Semester 2 2010*2010-07-01*2010-12-31*2813*gestion@fonditel.es*n.d.*Medio*0.64*0.43**6938771.02*176*0.0*49683212*false *7.1602***0.76*0.06*-0.36*2.29*0.41*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Trimester 3 2010*2010-07-01*2010-09-30*2813*gestion@fonditel.es*n.d.*Medio*0.51*0.33**6990002.18*190*0.0*50230955*false *7.1861***0.38*0.03***0.41*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Semester 1 2010*2010-01-01*2010-06-30*2813*gestion@fonditel.es*n.d.*Medio*1.07*0.12**7061770.34*211*0.0*49674400*false *7.0343***0.74*0.05*-2.6*5.3*0.41*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Trimester 1 2010*2010-01-01*2010-03-31*2813*gestion@fonditel.es*n.d.*Medio*0.88*-0.11**7161065.96*230*0.0*51717054*false *7.222***0.37*0.03*-0.05*2.97*0.4*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Semester 2 2011*2011-07-01*2011-12-31*2813*gestion@fonditel.es*n.d.*Medio*0.55*0.91**6848133.65*145*0.0*47792570*false *6.9789*0.76*0.0*0.76*0.06*-0.11*4.14*0.43*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Trimester 3 2011*2011-07-01*2011-09-30*2813*gestion@fonditel.es*n.d.*Medio*0.16*0.95**6879249.65*152*0.0*48060260*false *6.9863***0.38*0.03*-3.46*3.68*0.41*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Semester 1 2011*2011-01-01*2011-06-30*2813*gestion@fonditel.es*n.d.*Medio*0.21*0.73**6881433.44*157*0.0*49797011*false *7.2364***0.74*0.05*0.14*1.95*0.41*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
FONDITEL RENTA FIJA MIXTA INTERNACIONAL, FI*Fonditel Renta Fija Mixta Internacional*83676627*Trimester 1 2011*2011-01-01*2011-03-31*2813*gestion@fonditel.es*n.d.*Medio*0.12*0.54**6917961.31*166*0.0*49992963*false *7.2265***0.37*0.03*0.93*2.14*0.4*FONDITEL GESTION, SGIIC, SA*BANCO INVERSIS, S.A.*
