fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim
CS DURACION 0-2, FI*CS CORTO PLAZO, FI*2009 S2*2009-07-01*2009-12-31*BAJO*0.0*0.25**3795.98*368*0.0*3868327*false*1019.0602***0.5*0.07*-0.16*0.02*0.29
CS DURACION 0-2, FI*CS CORTO PLAZO, FI*2009 T3*2009-07-01*2009-09-30*BAJO*0.0*0.23**4051.22*402*0.0*4134985*false*1020.6772***0.25*0.03*-0.09*0.06*0.3
CS DURACION 0-2, FI*DINER 2000, FI*2009 S1*2009-01-01*2009-06-30*BAJO*0.72*0.9**4827.67*419*0.0*4931670*false*1021.5427***0.5*0.07*0.12*0.12*0.3
CS DURACION 0-2, FI*CS CORTO PLAZO, FI*2010 S2*2010-07-01*2010-12-31*BAJO*0.48*0.46**2529.62*275*0.0*2540537*false*1004.3165***0.5*0.07*-0.63*0.73*0.31
CS DURACION 0-2, FI*CS CORTO PLAZO, FI*2010 T3*2010-07-01*2010-09-30*BAJO*0.28*0.35**2696.34*300*0.0*2725015*false*1010.6362***0.25*0.03*0.1*0.22*0.32
CS DURACION 0-2, FI*CS CORTO PLAZO, FI*2010 S1*2010-01-01*2010-06-30*BAJO*0.35*0.27**2907.02*315*0.0*2935025*false*1009.6323***0.5*0.07*-0.78*0.77*0.3
CS DURACION 0-2, FI*CS CORTO PLAZO, FI*2010 T1*2010-01-01*2010-03-31*BAJO*0.32*0.22**3166.64*340*0.0*3222240*false*1017.5591***0.25*0.03*-0.15*0.04*0.3
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2011 T3*2011-07-01*2011-09-30*MEDIO*0.0*0.97**5775.4*268*0.0*5607313*false*970.8963***0.16*0.03*-2.54*4.36*0.21
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2011 S1*2011-01-01*2011-06-30*MEDIO*0.0*0.75**6863.36*286*0.0*6837520*false*996.2357***0.36*0.05*-1.22*1.78*0.2
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2011 T1*2011-01-01*2011-03-31*MEDIO*0.0*0.57**3159.1*254*0.0*3186043*false*1008.5292***0.22*0.03***
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2012 T3*2012-07-01*2012-09-30*MEDIO*0.0*0.14**4629.28*221*0.0*4703394*false*1016.0094*0.16**0.16*0.03*4.73*4.58*0.21
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2012 S1*2012-01-01*2012-06-30*MEDIO*0.17*0.22**5989.04*247*0.0*5810096*false*970.122*0.32**0.32*0.05*-4.39*3.76*0.2
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2012 T1*2012-01-01*2012-03-31*MEDIO*0.27*0.21**6558.34*255*0.0*6654594*false*1014.6772*0.16**0.16*0.02*4.9*2.52*0.2
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2011 S2*2011-07-01*2011-12-31*MEDIO*0.0*0.93**6080.32*257*0.0*5881476*false*967.2963*0.33**0.33*0.05*-0.37*4.01*0.21
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2013 S2*2013-07-01*2013-12-31*4, en una escala de 1 a 7.*0.11*0.05**87514.15*562*0.0*92268009*false*1054.321*0.33**0.33*0.05*0.6*0.07*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2013 T3*2013-07-01*2013-09-30*4, en una escala de 1 a 7.*0.0*0.04**82910.32*569*0.0*86896191*false*1048.0745*0.16**0.16*0.03*0.68*0.04*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2013 S1*2013-01-01*2013-06-30*4, en una escala de 1 a 7.*0.0*0.04**86105.95*574*0.0*89635577*false*1040.9916*0.32**0.32*0.05*0.71*0.1*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2013 T1*2013-01-01*2013-03-31*4, en una escala de 1 a 7.*0.0*0.03**88431.03*546*0.0*91405949*false*1033.6411*0.16**0.16*0.02***0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE A)*2014 S 2*2014-07-01*2014-12-31*1, en una escala de 1 a 7.*0.0*0.0**106034.07*583*0.0*115422180*false*1088.5386*0.55*[]*0.55*0.09*0.28*1.11*0.62
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE B)*2014 S 2*2014-07-01*2014-12-31*1, en una escala de 1 a 7.*0.0*0.0**31883.09*2*0.0*34722620*false*1089.0606*0.04*[]*0.04*0.01*"[<iic-com:rentabilidadiic contextref=""FIM_S22014_V-60280807_daq"" decimals=""2"" unitref=""pure"">0.28</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S22014_V-60280807_daq"" decimals=""2"" unitref=""pure"">1.11</iic-com-fon:volatilidadvalorliquidativo>]"*0.06
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2014 T3*2014-07-01*2014-09-30*1, en una escala de 1 a 7.*0.0*0.01**119812.04*569*0.0*130057998*false*1085.517*0.16**0.16*0.03*0.78*0.96*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2014 S1*2014-01-01*2014-06-30*4, en una escala de 1 a 7.*0.0*0.13**104091.56*552*0.0*112113388*false*1077.0651*0.32**0.32*0.05*1.12*0.71*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE, FI*2014 T1*2014-01-01*2014-03-31*4, en una escala de 1 a 7.*0.0*0.12**81149.51*554*0.0*86439305*false*1065.1857*0.16**0.16*0.02*1.03*0.48*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE A)*2015 S 2*2015-07-01*2015-12-31*1, en una escala de 1 a 7.*0.0*0.0**134162.94*638*0.0*144324492*false*1075.7404*0.33*[]*0.33*0.05*-1.03*3.17*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE B)*2015 S 2*2015-07-01*2015-12-31*1, en una escala de 1 a 7.*0.0*0.0**22981.43*2*0.0*24820627*false*1080.0297*0.15*[]*0.15*0.05*-0.94*3.17*0.1
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE A)*2015 T 3*2015-07-01*2015-09-30*1, en una escala de 1 a 7.*0.0*0.0**128057.84*616*0.0*139191865*false*1086.9453*0.16*[]*0.16*0.03*-1.35*1.69*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE B)*2015 T 3*2015-07-01*2015-09-30*1, en una escala de 1 a 7.*0.0*0.0**32190.75*3*0.0*35098124*false*1090.3171*0.08*[]*0.08*0.03*-1.27*1.7*0.1
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE A)*2015 S 1*2015-01-01*2015-06-30*1, en una escala de 1 a 7.*0.0*0.0**143754.26*611*0.0*158397649*false*1101.864*0.32*[]*0.32*0.05*-0.24*1.23*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE B)*2015 S 1*2015-01-01*2015-06-30*1, en una escala de 1 a 7.*0.0*0.0**35630.15*3*0.0*39346634*false*1104.3074*0.15*[]*0.15*0.05*-0.16*1.23*0.1
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE A)*2015 T 1*2015-01-01*2015-03-31*1, en una escala de 1 a 7.*0.0*0.0**135794.89*625*0.0*149992528*false*1104.5521*0.16*[]*0.16*0.02*1.47*1.25*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE B)*2015 T 1*2015-01-01*2015-03-31*1, en una escala de 1 a 7.*0.0*0.0**37115.26*3*0.0*41050805*false*1106.0359*0.07*[]*0.07*0.02*1.56*1.24*0.1
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE A)*2016 T 3*2016-07-01*2016-09-30*2, en una escala de 1 a 7.*0.0*0.0**116053.45*575*0.0*126553167*false*1090.4731*0.16*[]*0.16*0.03*0.82*0.69*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE A)*2016 S 1*2016-01-01*2016-06-30*2, en una escala de 1 a 7.*0.0*0.0**119265.21*594*0.0*129000916*false*1081.6307*0.32*[]*0.32*0.05*0.82*1.37*0.19
CS DURACION 0-2, FI*CS DURACION FLEXIBLE (CLASE A)*2016 T 1*2016-01-01*2016-03-31*1, en una escala de 1 a 7.*0.0*0.0**114276.2*573*0.0*122604883*false*1072.8821*0.16*[]*0.16*0.02*-0.27*2.6*0.19
