fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2009*2009-07-01*2009-12-31*4012*info@duxinversores.com*A1*Alto*0.71*0.33**946336.18*271*0.0*10113267*false*10.6868***0.63*0.06*1.13*3.56*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2009*2009-07-01*2009-09-30*4012*info@duxinversores.com*A1*Alto*0.35*0.4**925274.3*269*0.0*9777663*false*10.5673***0.31*0.03*10.4*10.31*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2009*2009-01-01*2009-06-30*4012*info@duxinversores.com*P-1*Alto*1.09*1.15**896473.62*269*0.0*8580716*false*9.5716***0.62*0.06*15.6*18.68*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2010*2010-07-01*2010-12-31*4012*info@duxinversores.com*A1*Alto*1.36*0.45**1075988.94*281*0.0*11974024*false*11.1284***0.63*0.06*3.32*7.82*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2010*2010-07-01*2010-09-30*4012*info@duxinversores.com*A1*Alto*0.57*0.42**1047802.63*281*0.0*11285819*false*10.7709***0.32*0.03*-1.55*4.77*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2010*2010-01-01*2010-06-30*4012*info@duxinversores.com*A1*Alto*2.04*0.24**1050297.0*281*0.0*11490392*false*10.9401***0.62*0.06*-2.66*9.41*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2010*2010-01-01*2010-03-31*4012*info@duxinversores.com*A1*Alto*0.96*0.22**982983.98*273*0.0*11047950*false*11.2392***0.31*0.03*5.17*6.49*0.34*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2011*2011-07-01*2011-12-31*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*1.75*0.68**990876.23*279*0.0*9995659*false*10.0877*0.63**0.63*0.06*3.65*12.58*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2011*2011-07-01*2011-09-30*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*0.51*0.74**1083794.6*282*0.0*10548190*false*9.7327***0.32*0.03*-12.13*20.02*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2011*2011-01-01*2011-06-30*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*1.55*0.61**1083127.49*282*0.0*11996782*false*11.0761***0.62*0.06*0.32*5.75*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2011*2011-01-01*2011-03-31*4012*info@duxinversores.com*A2  (MOODYS)*Alto*0.96*0.56**1083326.86*283*0.0*11960900*false*11.0409***0.31*0.03*-0.79*5.5*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2012*2012-07-01*2012-09-30*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*0.86*0.12**916515.27*280*0.0*9416254*false*10.274*0.31**0.31*0.03*0.32*5.37*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2012*2012-01-01*2012-06-30*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*1.29*0.42**1022505.79*280*0.0*10471553*false*10.2411*0.62**0.62*0.06*-1.98*8.63*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2012*2012-01-01*2012-03-31*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*0.57*0.49**1007841.17*283*0.0*10529479*false*10.4476*0.31**0.31*0.03*3.57*5.98*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2011*2011-07-01*2011-12-31*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*1.75*0.68**990876.23*279*0.0*9995659*false*10.0877*0.63**0.63*0.06*3.65*12.58*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2013*2013-07-01*2013-12-31*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*1.28*0.08**840567.3*283*0.0*10491561*false*12.4815*0.63**0.63*0.06*5.76*8.03*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2013*2013-07-01*2013-09-30*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*0.55*0.04**889361.89*280*0.0*10496408*false*11.8022*0.32**0.32*0.03*7.85*7.42*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2013*2013-01-01*2013-06-30*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*2.25*0.08**888793.59*278*0.0*9726633*false*10.9436*0.62**0.62*0.06*-0.54*11.13*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2013*2013-01-01*2013-03-31*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*1.34*0.07**880165.53*278*0.0*9684107*false*11.0026*0.31**0.31*0.03*5.09*8.92*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2014*2014-07-01*2014-12-31*4012*info@duxinversores.com*Baa3(MOODYS)*6, en una escala del 1 al 7*1.33*0.02**904193.27*286*0.0*11923854*false*13.1873*0.63**0.63*0.06*1.15*13.23*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2014*2014-07-01*2014-09-30*4012*info@duxinversores.com*Baa3(MOODYS)*6, en una escala del 1 al 7*0.64*0.04**912548.85*288*0.0*11897449*false*13.0376*0.32**0.32*0.03*-0.45*5.16*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2014*2014-01-01*2014-06-30*4012*info@duxinversores.com*Baa3(MOODYS)*6, en una escala del 1 al 7*1.47*0.19**903520.67*290*0.0*11833374*false*13.097*0.62**0.62*0.06*1.14*5.88*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2014*2014-01-01*2014-03-31*4012*info@duxinversores.com*Ba1 (MOODYS)*6, en una escala del 1 al 7*0.86*0.18**888170.49*287*0.0*11500859*false*12.9489*0.31**0.31*0.03*3.74*9.35*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2015*2015-07-01*2015-09-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*0.88*0.0**1277975.74*297*0.0*17568699*false*13.7473*0.31**0.31*0.03*-3.76*17.33*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2015*2015-01-01*2015-06-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*1.11*0.0**1210761.61*295*0.0*17294283*false*14.2838*0.62**0.62*0.06*-2.64*12.12*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2015*2015-01-01*2015-03-31*4012*info@duxinversores.com*Baa3(MOODYS)*6, en una escala del 1 al 7*0.35*0.0**1201645.67*290*0.0*17629361*false*14.671*0.31**0.31*0.03*11.25*10.6*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2014*2014-07-01*2014-12-31*4012*info@duxinversores.com*Baa3(MOODYS)*6, en una escala del 1 al 7*1.33*0.02**904193.27*286*0.0*11923854*false*13.1873*0.63**0.63*0.06*1.15*13.23*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2016*2016-07-01*2016-12-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*1.82*0.0**2900924.98*296*0.0*41394116*false*14.2693*0.63**0.63*0.06*4.96*9.27*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2016*2016-07-01*2016-09-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*0.69*0.0**3041131.67*306*0.0*41344719*false*13.5952*0.31**0.31*0.03*-0.57*7.09*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2016*2016-01-01*2016-06-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*2.04*0.0**2575454.44*293*0.0*35213409*false*13.6727*0.62**0.62*0.06*1.44*11.21*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2016*2016-01-01*2016-03-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*1.22*0.0**2528115.5*300*0.0*34076045*false*13.4788*0.31**0.31*0.03*-5.56*13.51*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2017*2017-07-01*2017-12-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*1.0*0.0**3216913.52*313*0.0*47614044*false*14.8012*0.63**0.63*0.06*0.3*6.11*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2017*2017-07-01*2017-09-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*0.33*0.0**2894070.82*306*0.0*42707796*false*14.757*0.32**0.32*0.03*3.09*8.08*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2017*2017-01-01*2017-06-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*1.26*0.0**2866039.97*297*0.0*41024820*false*14.3141*0.62**0.62*0.06*-1.4*8.47*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2017*2017-01-01*2017-03-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*0.72*0.0**2910288.65*301*0.0*42251782*false*14.5181*0.31**0.31*0.03*1.74*8.58*0.34*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2018*2018-07-01*2018-12-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*2.73*0.0**3178066.25*317*0.0*43849017*false*13.7974*0.63**0.63*0.06*-7.85*9.5*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2018*2018-07-01*2018-09-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*0.57*0.0**3166869.42*314*0.0*47417707*false*14.9731*0.32**0.32*0.03*0.06*6.59*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
