fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MEDIOLANUM ACTIVO, FI*FIBANC ACTIVO FI*61293171*Semester 2 2009*2009-07-01*2009-12-31*829*N/D*ND*Bajo*0.54*0.35**834031.14*1131*0.0*7137683*false*8.5581***0.4*0.05*0.51*0.27*0.24*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*FIBANC ACTIVO FI*61293171*Trimester 3 2009*2009-07-01*2009-09-30*829*N/D*ND*Bajo*0.41*0.35**884923.22*1141*0.0*7534962*false*8.5148***0.2*0.03*1.06*0.54*0.24*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*FIBANC ACTIVO FI*61293171*Semester 1 2009*2009-01-01*2009-06-30*829*mprepiso@fibancmediolanum.es*ND*Bajo*0.14*0.96**919017.95*1166*0.0*7743142*false*8.4255***0.4*0.05*1.57*0.83*0.24*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE L*61293171*Semester 2 2010*2010-07-01*2010-12-31*829*N/D*ND*Bajo-Medio*0.0*0.46**0.0*0*0.0*0*false*0.0*[]*[]*0.0*0.0*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE S*61293171*Semester 2 2010*2010-07-01*2010-12-31*829*N/D*ND*Bajo-Medio*0.0*0.46**840775.71*1067*0.0*7187508*false*8.5487*[]*[]*0.91*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI*61293171*Trimester 3 2010*2010-07-01*2010-09-30*829*N/D*ND*Bajo-Medio*0.0*0.4**908913.54*1167*0.0*7812030*false*8.5949***0.7*0.07*1.06*0.6*0.83*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*FIBANC ACTIVO FI*61293171*Semester 1 2010*2010-01-01*2010-06-30*829*N/D*ND*Bajo-Medio*0.0*0.37**844755.06*1152*0.0*7184559*false*8.5049***0.4*0.05*-1.09*1.29*0.24*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*FIBANC ACTIVO FI*61293171*Trimester 1 2010*2010-01-01*2010-03-31*829*N/D*ND*Bajo*0.04*0.34**864978.52*1178*0.0*7437457*false*8.5984***0.2*0.02*0.47*0.35*0.25*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE L*61293171*Trimester 3 2011*2011-07-01*2011-09-30*829*N/D*ND*Bajo-Medio*0.04*1.06**16360.25*9*0.0*143966*false*8.7997*[]*[]*0.16*0.03*0.45*1.01*0.21*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE S*61293171*Trimester 3 2011*2011-07-01*2011-09-30*829*N/D*ND*Bajo-Medio*0.04*1.06**785319.09*1043*0.0*6874016*false*8.7531*[]*[]*0.2*0.03*0.41*1.01*0.24*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE L*61293171*Semester 1 2011*2011-01-01*2011-06-30*829*N/D*ND*Bajo-Medio*0.0*0.7**14510.83*6*0.0*127113*false*8.7599*[]*[]*0.32*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE S*61293171*Semester 1 2011*2011-01-01*2011-06-30*829*N/D*ND*Bajo-Medio*0.0*0.7**860948.83*1036*0.0*7504875*false*8.717*[]*[]*0.4*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE L*61293171*Trimester 1 2011*2011-01-01*2011-03-31*829*N/D*ND*Bajo-Medio*0.0*0.46**7417.99*2*0.0*64246*false*8.6608*[]*[]*0.16*0.03*1.16*0.61*0.2*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE S*61293171*Trimester 1 2011*2011-01-01*2011-03-31*829*N/D*ND*Bajo-Medio*0.0*0.46**848104.65*1066*0.0*7334530*false*8.6481*[]*[]*0.2*0.02*1.16*0.56*0.24*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE L*61293171*Semester 2 2010*2010-07-01*2010-12-31*829*N/D*ND*Bajo-Medio*0.0*0.46**0.0*0*0.0*0*false*0.0*[]*[]*0.0*0.0*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE S*61293171*Semester 2 2010*2010-07-01*2010-12-31*829*N/D*ND*Bajo-Medio*0.0*0.46**840775.71*1067*0.0*7187508*false*8.5487*[]*[]*0.91*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE SA*61293171*Trimester 3 2012*2012-07-01*2012-09-30*829*N/D*ND*2*0.1*0.25**730081.76*1106*0.0*6620740*false*9.0685*0.2*0.0*0.2*0.03*3.4*2.08*0.24*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
