fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Semester 2 2009*2009-07-01*2009-12-31*2670*atencionalcliente@gesiuris.com*ND*Medio-Alto*0.41*0.25**1849779.02*552*0.0*27015733*false*14.6048***1.13*0.06*2.8*3.48*0.61*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Trimester 3 2009*2009-07-01*2009-09-30*2670*atencionalcliente@gesiuris.com*ND*Medio-Alto*0.28*0.24**1958171.14*583*0.0*27819108*false*14.2067***0.57*0.03*1.82*4.4*0.61*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Semester 1 2009*2009-01-01*2009-06-30*2670*atencionalcliente@gesiuris.com*ND*Medio-Alto*0.2*0.97**2041087.59*597*0.0*28479096*false*13.9529***1.12*0.06*6.69*4.48*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Semester 2 2010*2010-07-01*2010-12-31*2670*atencionalcliente@gesiuris.com*AA (IBCA)*Muy Alto*0.38*0.39**1540171.79*484*0.0*23564325*false*15.2998***1.13*0.06*5.65*7.95*0.61*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Trimester 3 2010*2010-07-01*2010-09-30*2670*atencionalcliente@gesiuris.com*AA (IBCA)*Alto*0.11*0.28**1590955.9*509*0.0*23038794*false*14.4811***0.57*0.03*2.43*8.5*0.61*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Semester 1 2010*2010-01-01*2010-06-30*2670*atencionalcliente@gesiuris.com*AA (IBCA)*Alto*0.17*0.25**1603334.49*524*0.0*22667135*false*14.1375***1.12*0.06*-5.59*15.24*0.61*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Trimester 1 2010*2010-01-01*2010-03-31*2670*atencionalcliente@gesiuris.com*AA (IBCA)*Medio-Alto*0.05*0.23**1810963.96*541*0.0*27117765*false*14.9742***0.56*0.03*2.53*6.57*0.59*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Trimester 3 2011*2011-07-01*2011-09-30*2670*atencionalcliente@gesiuris.com*AA (IBCA)*Muy alto*0.37*0.94**1618227.02*435*0.0*21345778*false*13.1908***0.57*0.03*-15.93*32.83*0.61*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Semester 1 2011*2011-01-01*2011-06-30*2670*atencionalcliente@gesiuris.com*AA (IBCA)*Muy alto*0.59*0.72**1568811.75*441*0.0*24614251*false*15.6897***1.12*0.06*-0.13*9.27*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Trimester 1 2011*2011-01-01*2011-03-31*2670*atencionalcliente@gesiuris.com*AA (IBCA)*Muy alto*0.18*0.49**1567970.11*468*0.0*24633591*false*15.7105***0.55*0.03*2.68*9.67*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Semester 2 2010*2010-07-01*2010-12-31*2670*atencionalcliente@gesiuris.com*AA (IBCA)*Muy Alto*0.38*0.39**1540171.79*484*0.0*23564325*false*15.2998***1.13*0.06*5.65*7.95*0.61*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Trimester 3 2012*2012-07-01*2012-09-30*2670*atencionalcliente@gesiuris.com*Baa2 (Moody's)*Muy alto*0.38*0.0**1549721.34*384*0.0*21998002*false*14.1948*0.57*0.0*0.57*0.03*2.63*10.28*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Semester 1 2012*2012-01-01*2012-06-30*2670*atencionalcliente@gesiuris.com*Baa2 (Moody's)*Muy alto*0.93*0.16**1569502.54*394*0.0*21707481*false*13.8308*1.12*0.0*1.12*0.05*-5.59*18.29*0.59*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Trimester 1 2012*2012-01-01*2012-03-31*2670*atencionalcliente@gesiuris.com*A (IBCA)*Muy alto*0.31*0.21**1578825.91*410*0.0*23128463*false*14.6492*0.56*0.0*0.56*0.02*2.81*7.77*0.59*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS CAPITAL 1, FI*63053854*Semester 2 2011*2011-07-01*2011-12-31*2670*atencionalcliente@gesiuris.com*AA- (IBCA)*Muy alto*0.82*0.92**1586770.47*421*0.0*22609792*false*14.2489*1.13*0.0*1.13*0.05*8.02*17.21*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Trimester 3 2013*2013-07-01*2013-09-30*2670*atencionalcliente@gesiuris.com*Baa2 (Moody's)*5 en una escala del 1al 7,*0.07*0.04**1274876.81*275*0.0*18237406*false*14.3052*0.57*0.0*0.57*0.03*9.37*10.82*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Semester 1 2013*2013-01-01*2013-06-30*2670*atencionalcliente@gesiuris.com*Baa2 (Moody's)*5 en una escala del 1al 7,*0.84*0.03**1294650.68*281*0.0*16933645*false*13.0797*1.12*0.0*1.12*0.05*-2.51*13.82*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Trimester 1 2013*2013-01-01*2013-03-31*2670*atencionalcliente@gesiuris.com*Baa2 (Moody's)*5 en una escala del 1al 7,*0.55*0.02**1334611.25*293*0.0*17905135*false*13.416*0.56*0.0*0.56*0.02*-3.44*8.89*0.59*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Semester 2 2012*2012-07-01*2012-12-31*2670*atencionalcliente@gesiuris.com*Baa2 (Moody's)*Muy alto*0.54*0.0**1384109.34*331*0.0*19230322*false*13.8936*1.13*0.0*1.13*0.05*-2.12*4.91*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Semester 2 2014*2014-07-01*2014-12-31*2670*atencionalcliente@gesiuris.com*Baa1 (Moody's)*5 en una escala del 1al 7,*0.23*0.0**1095365.9*245*0.0*17530596*false*16.0043*1.13*0.0*1.13*0.05*-1.36*12.67*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Trimester 3 2014*2014-07-01*2014-09-30*2670*atencionalcliente@gesiuris.com*Baa1 (Moody's)*5 en una escala del 1al 7,*0.12*0.01**1137080.63*250*0.0*18449971*false*16.2257*0.57*0.0*0.57*0.03*0.48*10.94*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Semester 1 2014*2014-01-01*2014-06-30*2670*atencionalcliente@gesiuris.com*Baa1 (Moody's)*5 en una escala del 1al 7,*0.25*0.14**1150405.94*249*0.0*18577675*false*16.1488*1.12*0.0*1.12*0.05*3.25*4.25*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Trimester 1 2014*2014-01-01*2014-03-31*2670*atencionalcliente@gesiuris.com*Baa2 (Moody's)*5 en una escala del 1al 7,*0.12*0.14**1159544.61*255*0.0*18135777*false*15.6404*0.55*0.0*0.55*0.02*3.55*6.92*0.59*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Trimester 1 2015*2015-01-01*2015-03-31*2670*atencionalcliente@gesiuris.com*Baa1 (Moody's)*5 en una escala del 1al 7,*0.07*0.0**1074063.16*227*0.0*19007213*false*17.6966*0.55*0.0*0.55*0.02*10.57*10.61*0.59*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Semester 2 2014*2014-07-01*2014-12-31*2670*atencionalcliente@gesiuris.com*Baa1 (Moody's)*5 en una escala del 1al 7,*0.23*0.0**1095365.9*245*0.0*17530596*false*16.0043*1.13*0.0*1.13*0.05*-1.36*12.67*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Trimester 3 2014*2014-07-01*2014-09-30*2670*atencionalcliente@gesiuris.com*Baa1 (Moody's)*5 en una escala del 1al 7,*0.12*0.01**1137080.63*250*0.0*18449971*false*16.2257*0.57*0.0*0.57*0.03*0.48*10.94*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Semester 1 2014*2014-01-01*2014-06-30*2670*atencionalcliente@gesiuris.com*Baa1 (Moody's)*5 en una escala del 1al 7,*0.25*0.14**1150405.94*249*0.0*18577675*false*16.1488*1.12*0.0*1.12*0.05*3.25*4.25*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Semester 2 2016*2016-07-01*2016-12-31*2670*atencionalcliente@gesiuris.com*A3 (Moody's)*5 en una escala del 1al 7,*0.21*0.0**1090762.17*214*0.0*19308673*false*17.702*1.13*0.0*1.13*0.05*3.17*5.06*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
GESIURIS PATRIMONIAL, FI*GESIURIS PATRIMONIAL, FI*63053854*Trimester 3 2016*2016-07-01*2016-09-30*2670*atencionalcliente@gesiuris.com*A3 (Moody's)*5 en una escala del 1al 7,*0.13*0.0**1098928.82*217*0.0*18855321*false*17.1579*0.57*0.0*0.57*0.03*2.34*7.27*0.6*GESIURIS ASSET MANAGEMENT, SGIIC, S.A.*CACEIS BANK SPAIN S.A.*ES0116845035
