fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Semester 2 2009*2009-07-01*2009-12-31*2132*bsinversion@bancsabadell.com*A*Bajo*1.47*0.33**15313832.18*2**121187000*false*7.9136***0.0*0.05*0.51*1.32*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Trimester 3 2009*2009-07-01*2009-09-30*2132*bsinversion@bancsabadell.com*A*Bajo*0.78*0.32**13619503.08*2**107235000*false*7.8737***0.0*0.03*2.33*1.45*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Semester 1 2009*2009-01-01*2009-06-30*2132*bsinversion@bancsabadell.com*A*Bajo*0.75*1.06**13780287.06*2*0.0*106030000*false*7.6943***0.0*0.05*1.7*1.25*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Semester 2 2010*2010-07-01*2010-12-31*2132*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.24*0.56**13683053.56*2**108790000*false*7.9507***0.0*0.05*0.2*1.29*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Trimester 3 2010*2010-07-01*2010-09-30*2132*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.2*0.47**13817495.16*2**109642000*false*7.935***0.0*0.03*1.48*1.24*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Semester 1 2010*2010-01-01*2010-06-30*2132*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.4*0.35**14115049.97*2**110375000*false*7.8196***0.0*0.05*-2.23*1.33*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Trimester 1 2010*2010-01-01*2010-03-31*2132*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.32*0.34**14515295.59*2**116090000*false*7.9978***0.0*0.02*1.06*1.08*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Semester 2 2011*2011-07-01*2011-12-31*2132*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Bajo*0.7*1.14**11051619.07*2**90388000*false*8.1787*0.0*0.0*0.0*0.05*0.67*1.34*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Trimester 3 2011*2011-07-01*2011-09-30*2132*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.41*1.08**12222039.93*2**99293000*false*8.1241***0.0*0.03*0.33*1.11*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Semester 1 2011*2011-01-01*2011-06-30*2132*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.34*0.87**12832197.37*2**103906000*false*8.0973***0.0*0.05*0.92*0.93*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Trimester 1 2011*2011-01-01*2011-03-31*2132*bsinversion@bancsabadell.com*A (Standard & Poor's)*Bajo*0.32*0.64**12472398.47*2**100073000*false*8.0236***0.0*0.02*0.92*1.26*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Trimester 3 2012*2012-07-01*2012-09-30*2132*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Bajo*0.19*0.26**8457981.04*2**72795000*false*8.6067*0.0*0.0*0.0*0.03*2.74*1.77*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Semester 1 2012*2012-01-01*2012-06-30*2132*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Bajo*0.46*0.41**9762622.42*2**81781000*false*8.3769*0.0*0.0*0.0*0.05*-1.05*1.58*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Trimester 1 2012*2012-01-01*2012-03-31*2132*bsinversion@bancsabadell.com*BBB- (Standard & Poor's)*Bajo*0.33*0.43**10138960.15*2**85837000*false*8.466*0.0*0.0*0.0*0.02*3.51*1.41*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Semester 2 2011*2011-07-01*2011-12-31*2132*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Bajo*0.7*1.14**11051619.07*2**90388000*false*8.1787*0.0*0.0*0.0*0.05*0.67*1.34*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Semester 2 2013*2013-07-01*2013-12-31*2132*bsinversion@bancsabadell.com*BB (Standard & Poor's)*2, en una escala del 1 al 7*0.31*0.11**15692370.28*2**142889000*false*9.1057*0.0*0.0*0.0*0.05*0.72*0.84*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Trimester 3 2013*2013-07-01*2013-09-30*2132*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Bajo*0.02*0.1**12931724.98*2**116916000*false*9.041*0.0*0.0*0.0*0.03*0.99*0.82*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Semester 1 2013*2013-01-01*2013-06-30*2132*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Bajo*0.16*0.08**10932889.36*2**97876000*false*8.9524*0.0*0.0*0.0*0.05*0.77*1.27*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL BS CORTO PLAZO EURO, F.I.*62245709*Trimester 1 2013*2013-01-01*2013-03-31*2132*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Bajo*0.12*0.06**9912998.91*2**88065000*false*8.8838*0.0*0.0*0.0*0.02*1.58*1.48*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Trimester 3 2014*2014-07-01*2014-09-30*2132*bsinversion@bancsabadell.com*BB (Standard & Poor's)*2, en una escala del 1 al 7*0.0*0.03**32309545.94*3**302065000*false*9.3491*0.0*0.0*0.0*0.03*0.43*0.63*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Semester 1 2014*2014-01-01*2014-06-30*2132*bsinversion@bancsabadell.com*BB (Standard & Poor's)*2, en una escala del 1 al 7*0.0*0.21**27926701.16*3**259967000*false*9.3089*0.0*0.0*0.0*0.05*0.72*0.71*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Trimester 1 2014*2014-01-01*2014-03-31*2132*bsinversion@bancsabadell.com*BB (Standard & Poor's)*2, en una escala del 1 al 7*0.0*0.18**23875764.87*2**220676000*false*9.2427*0.0*0.0*0.0*0.02*1.5*0.83*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Semester 2 2013*2013-07-01*2013-12-31*2132*bsinversion@bancsabadell.com*BB (Standard & Poor's)*2, en una escala del 1 al 7*0.31*0.11**15692370.28*2**142889000*false*9.1057*0.0*0.0*0.0*0.05*0.72*0.84*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Trimester 3 2015*2015-07-01*2015-09-30*2132*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*2, en una escala del 1 al 7*0.3*-0.06**51859637.72*3**489694000*false*9.4427*0.0*0.0*0.0*0.03*0.75*0.92*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Semester 1 2015*2015-01-01*2015-06-30*2132*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*2, en una escala del 1 al 7*0.16*-0.06**54569077.96*3**511421000*false*9.372*0.0*0.0*0.0*0.05*-0.75*0.86*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Trimester 1 2015*2015-01-01*2015-03-31*2132*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*2, en una escala del 1 al 7*0.09*-0.03**44664449.76*3**421767000*false*9.443*0.0*0.0*0.0*0.02*0.81*0.54*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL CORTO PLAZO EURO, F.I.*62245709*Semester 2 2014*2014-07-01*2014-12-31*2132*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*2, en una escala del 1 al 7*0.0*-0.01**38616177.62*3**361714000*false*9.3669*0.0*0.0*0.0*0.05*0.19*0.55*0.03*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL INTERÉS EURO, FI - BASE*62245709*Semester 2 2016*2016-07-01*2016-12-31*2132*Sabadellassetmanagement@bancsabadell.com*BB+ (Standard & Poor's)*2, en una escala del 1 al 7*0.0*-0.08**12236855.51*7719*[]*115845000*false*9.4669*0.43*0.0*0.43*0.03*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL INTERES EURO, FI*SABADELL INTERÉS EURO, FI - PLUS*62245709*Semester 2 2016*2016-07-01*2016-12-31*2132*Sabadellassetmanagement@bancsabadell.com*BB+ (Standard & Poor's)*2, en una escala del 1 al 7*0.0*-0.08**9141596.62*573*[]*86821000*false*9.4974*0.3*0.0*0.3*0.03*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
