fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Trimester 3 2009*2009-07-01*2009-09-30*3596*bbvafondos@grupobbva.com*No Disponible*Alto***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*902*84841055*Semester 1 2009*2009-01-01*2009-06-30*3596*bbvafondos@grupobbva.com*No Disponible*ALTO***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Trimester 3 2010*2010-07-01*2010-09-30*3596*bbvafondos@grupobbva.com*No Disponible*Alto***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Semester 1 2010*2010-01-01*2010-06-30*3596*bbvafondos@grupobbva.com*No Disponible*Alto***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Trimester 1 2010*2010-01-01*2010-03-31*3596*bbvafondos@grupobbva.com*No Disponible*Alto***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Semester 2 2009*2009-07-01*2009-12-31*3596*bbvafondos@grupobbva.com*No Disponible*Alto***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Trimester 3 2011*2011-07-01*2011-09-30*3596*bbvafondos@grupobbva.com*No Disponible*Alto***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Semester 1 2011*2011-01-01*2011-06-30*3596*bbvafondos@grupobbva.com*No Disponible*Alto***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Trimester 1 2011*2011-01-01*2011-03-31*3596*bbvafondos@grupobbva.com*No Disponible*Alto***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Semester 2 2010*2010-07-01*2010-12-31*3596*bbvafondos@grupobbva.com*No Disponible*Alto***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Semester 2 2012*2012-07-01*2012-12-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Trimester 3 2012*2012-07-01*2012-09-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Semester 1 2012*2012-01-01*2012-06-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION DJ EUROSTOXX 50 ETF*84841055*Trimester 1 2012*2012-01-01*2012-03-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Semester 2 2013*2013-07-01*2013-12-31*3596*bbvafondos@bbva.com*No Disponible*7 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Trimester 3 2013*2013-07-01*2013-09-30*3596*bbvafondos@bbva.com*No Disponible*7 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Semester 1 2013*2013-01-01*2013-06-30*3596*bbvafondos@bbva.com*No Disponible*7 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Trimester 1 2013*2013-01-01*2013-03-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Semester 2 2014*2014-07-01*2014-12-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Trimester 3 2014*2014-07-01*2014-09-30*3596*bbvafondos@bbva.com*No Disponible*7 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Semester 1 2014*2014-01-01*2014-06-30*3596*bbvafondos@bbva.com*No Disponible*7 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCION EUROSTOXX 50 ETF,FI COTIZADO*84841055*Trimester 1 2014*2014-01-01*2014-03-31*3596*bbvafondos@bbva.com*No Disponible*7 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Semester 2 2015*2015-07-01*2015-12-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Trimester 3 2015*2015-07-01*2015-09-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Semester 1 2015*2015-01-01*2015-06-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Trimester 1 2015*2015-01-01*2015-03-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Trimester 3 2016*2016-07-01*2016-09-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Semester 1 2016*2016-01-01*2016-06-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Trimester 1 2016*2016-01-01*2016-03-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Semester 2 2015*2015-07-01*2015-12-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Semester 2 2017*2017-07-01*2017-12-31*3596*bbvafondos@bbva.com*A-*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Trimester 3 2017*2017-07-01*2017-09-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Semester 1 2017*2017-01-01*2017-06-30*3596*bbvafondos@bbva.com*BBB+*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Trimester 1 2017*2017-01-01*2017-03-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCIÓN EUROSTOXX 50 ETF FI COTIZADO ARMONIZADO*84841055*Trimester 3 2018*2018-07-01*2018-09-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCIÓN EUROSTOXX 50 ETF FI COTIZADO ARMONIZADO*84841055*Semester 1 2018*2018-01-01*2018-06-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Trimester 1 2018*2018-01-01*2018-03-31*3596*bbvafondos@bbva.com*A-*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Semester 2 2017*2017-07-01*2017-12-31*3596*bbvafondos@bbva.com*A-*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACC EUROSTOXX 50 ETF,FI COTIZ ARMONIZADO*84841055*Semester 2 2019*2019-07-01*2019-12-31*3596*bbvafondos@bbva.com*A-*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCIÓN EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*84841055*Trimester 3 2019*2019-07-01*2019-09-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCIÓN EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*84841055*Semester 1 2019*2019-01-01*2019-06-30*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
ACCION EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*ACCIÓN EUROSTOXX 50 ETF, FI COTIZADO ARMONIZADO*84841055*Trimester 1 2019*2019-01-01*2019-03-31*3596*bbvafondos@bbva.com*No Disponible*6 en una escala del 1 al 7***************
