fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI*82204710*Semester 2 2009*2009-07-01*2009-12-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.05*0.11**343622.37*351*0.0*28246376*false*82.2018***0.25*0.01*6.69*11.9*0.14*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI*82204710*Trimester 3 2009*2009-07-01*2009-09-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.07*0.12**223975.29*346*0.0*17255604*false*77.0424***0.12*0.01*15.19*392.55*0.14*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI*82204710*Semester 1 2009*2009-01-01*2009-06-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.28*0.86**103317.4*340*0.0*6910219*false*66.8834***0.25*0.01*17.18*16.73*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE A*82204710*Semester 2 2010*2010-07-01*2010-12-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.27**738288.91*747*0.0*72959641*false*98.82*[]*[]*0.62*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE D*82204710*Semester 2 2010*2010-07-01*2010-12-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.27**0.11*1*0.0*11*false*99.58*[]*[]*0.0*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE A*82204710*Trimester 3 2010*2010-07-01*2010-09-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.19**296464.14*497*0.0*26281712*false*88.65*[]*[]*0.13*0.01*4.53*12.19*0.13*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE D*82204710*Trimester 3 2010*2010-07-01*2010-09-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.19**0.11*1*0.0*10*false*88.68*[]*[]*0.0*0.0*0.1*0.0*"[<iic-com:ratiototalgastos contextref=""FIM_T32010_V-82204710_da"" decimals=""2"" unitref=""pure"">0.13</iic-com:ratiototalgastos>]"*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE A*82204710*Semester 1 2010*2010-01-01*2010-06-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.23*0.08**309425.41*403*0.0*26242132*false*84.81*[]*[]*0.25*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE D*82204710*Semester 1 2010*2010-01-01*2010-06-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.23*0.08**0.0*0*0.0*0*false*0.0*[]*[]*0.0*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI*82204710*Trimester 1 2010*2010-01-01*2010-03-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.1*0.07**326698.23*360*0.0*28745967*false*87.9894***0.12*0.0*7.04*10.89*0.13*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE A*82204710*Trimester 3 2011*2011-07-01*2011-09-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.91**117135.32*922*0.0*9564276*false*81.65*[]*[]*0.13*0.01*-17.1*24.71*0.13*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE D*82204710*Trimester 3 2011*2011-07-01*2011-09-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.91**15.16*2*0.0*1243*false*82.0*[]*[]*0.36*0.0*-17.29*24.76*0.36*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE A*82204710*Semester 1 2011*2011-01-01*2011-06-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.74**456573.78*955*0.0*44973293*false*98.5*[]*[]*0.25*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE D*82204710*Semester 1 2011*2011-01-01*2011-06-30*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.74**0.11*1*0.0*11*false*99.14*[]*[]*0.0*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE A*82204710*Trimester 1 2011*2011-01-01*2011-03-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.51**465094.45*887*0.0*46422077*false*99.81*[]*[]*0.21*0.0*1.0*9.45*0.21*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE D*82204710*Trimester 1 2011*2011-01-01*2011-03-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.51**0.11*1*0.0*11*false*100.73*[]*[]*0.0*0.0*1.16*10.93*"[<iic-com:ratiototalgastos contextref=""FIM_T12011_V-82204710_da"" decimals=""2"" unitref=""pure"">0.21</iic-com:ratiototalgastos>]"*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE A*82204710*Semester 2 2010*2010-07-01*2010-12-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.27**738288.91*747*0.0*72959641*false*98.82*[]*[]*0.62*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE D*82204710*Semester 2 2010*2010-07-01*2010-12-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.27**0.11*1*0.0*11*false*99.58*[]*[]*0.0*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Trimester 3 2012*2012-07-01*2012-09-30*1709*clientes@mutuactivos.com*A+*Medio/Alto*0.34*0.07**309348.71*426*0.0*30816753*false*99.62*0.13*0.04*0.17*0.01*6.21*10.31*0.51*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Trimester 3 2012*2012-07-01*2012-09-30*1709*clientes@mutuactivos.com*A+*Medio/Alto*0.34*0.07**10.56*2*0.0*1047*false*99.13*0.36*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32012_V-82204710_da"" decimals=""2"" unitref=""pure"">0.04</iic-com:comisiongestioncobradaresultados>]"*0.36*0.0*6.02*10.45*0.73*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Semester 1 2012*2012-01-01*2012-06-30*1709*clientes@mutuactivos.com*A+*Medio/Alto*0.25*0.2**280373.82*420*0.0*26296669*false*93.79*0.25*0.0*0.25*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Semester 1 2012*2012-01-01*2012-06-30*1709*clientes@mutuactivos.com*A+*Medio/Alto*0.25*0.2**10.56*2*0.0*987*false*93.5*0.75*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12012_V-82204710_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.75*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*-A- MUTUAFONDO FONDOS FI*82204710*Trimester 1 2012*2012-01-01*2012-03-31*1709*clientes@mutuactivos.com*A+*Medio/Alto*0.0*0.17**140846.51*425*0.0*13701877*false*97.28*0.12*0.0*0.12*0.0*9.4*8.39*0.43*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*-D- MUTUAFONDO FONDOS FI*82204710*Trimester 1 2012*2012-01-01*2012-03-31*1709*clientes@mutuactivos.com*A+*Medio/Alto*0.0*0.17**15.16*2*0.0*1474*false*97.22*0.38*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12012_V-82204710_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.38*0.0*9.12*8.39*0.67*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE A*82204710*Semester 2 2011*2011-07-01*2011-12-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.84**156786.52*432*0.0*13942661*false*88.93*0.26*0.0*0.26*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*MUTUAFONDO FONDOS FI SERIE D*82204710*Semester 2 2011*2011-07-01*2011-12-31*1709*clientes@mutuactivos.com*AA*Medio/Alto*0.0*0.84**15.16*2*0.0*1351*false*89.09*0.73*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22011_V-82204710_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.73*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Trimester 3 2013*2013-07-01*2013-09-30*1709*clientes@mutuactivos.com*A2*6,en una escala de 1 a 7.*0.0*0.02**144039.29*826*0.0*16284600*false*113.0567*0.13*0.38*0.51*0.01*4.53*7.52*0.42*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Trimester 3 2013*2013-07-01*2013-09-30*1709*clientes@mutuactivos.com*A2*6,en una escala de 1 a 7.*0.0*0.02**10.56*2*0.0*1189*false*112.5819*0.39*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32013_V-82204710_da"" decimals=""2"" unitref=""pure"">0.38</iic-com:comisiongestioncobradaresultados>]"*0.39*0.01*4.67*8.21*0.69*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Semester 1 2013*2013-01-01*2013-06-30*1709*clientes@mutuactivos.com*A2*6 en una escala de 1 a 7.*0.12*0.02**147133.62*814*0.0*15913924*false*108.1597*0.25*0.6*0.85*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Semester 1 2013*2013-01-01*2013-06-30*1709*clientes@mutuactivos.com*A2*6 en una escala de 1 a 7.*0.12*0.02**10.56*2*0.0*1136*false*107.5637*0.77*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12013_V-82204710_da"" decimals=""2"" unitref=""pure"">0.60</iic-com:comisiongestioncobradaresultados>]"*0.77*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Trimester 1 2013*2013-01-01*2013-03-31*1709*clientes@mutuactivos.com*A2*6 en una escala de 1 a 7.*0.0*-0.01**156013.09*422*0.0*16897635*false*108.3091*0.12*0.7*0.82*0.0*7.07*6.25*0.43*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Trimester 1 2013*2013-01-01*2013-03-31*1709*clientes@mutuactivos.com*A2*6 en una escala de 1 a 7.*0.0*-0.01**10.56*2*0.0*1141*false*108.0306*0.37*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12013_V-82204710_da"" decimals=""2"" unitref=""pure"">0.70</iic-com:comisiongestioncobradaresultados>]"*0.37*0.0*7.46*6.8*0.67*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Semester 2 2012*2012-07-01*2012-12-31*1709*clientes@mutuactivos.com*A2*6 en una escala de 1 a 7.*0.31*0.06**276369.47*414*0.0*27958044*false*101.1618*0.25*0.13*0.38*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Semester 2 2012*2012-07-01*2012-12-31*1709*clientes@mutuactivos.com*A2*6 en una escala de 1 a 7.*0.31*0.06**10.56*2*0.0*1062*false*100.5342*0.71*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22012_V-82204710_da"" decimals=""2"" unitref=""pure"">0.13</iic-com:comisiongestioncobradaresultados>]"*0.71*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Semester 2 2014*2014-07-01*2014-12-31*1709*clientes@mutuactivos.com*BBB+*5, en una escala de 1 a 7.*0.0*0.0**214373.4*1350*0.0*28368004*false*132.3299*0.25*0.54*0.79*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Semester 2 2014*2014-07-01*2014-12-31*1709*clientes@mutuactivos.com*BBB+*5, en una escala de 1 a 7.*0.0*0.0**10.56*2*0.0*1393*false*131.9177*0.77*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22014_V-82204710_da"" decimals=""2"" unitref=""pure"">0.54</iic-com:comisiongestioncobradaresultados>]"*0.77*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Trimester 3 2014*2014-07-01*2014-09-30*1709*clientes@mutuactivos.com*A2*6, en una escala de 1 a 7.*0.0*0.0**197756.43*1198*0.0*25273392*false*127.8006*0.13*0.23*0.36*0.01*2.58*7.87*0.44*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Trimester 3 2014*2014-07-01*2014-09-30*1709*clientes@mutuactivos.com*A2*6, en una escala de 1 a 7.*0.0*0.0**94.73*3*0.0*12065*false*127.3637*0.38*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32014_V-82204710_da"" decimals=""2"" unitref=""pure"">0.23</iic-com:comisiongestioncobradaresultados>]"*0.38*0.01*2.55*8.58*0.69*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Semester 1 2014*2014-01-01*2014-06-30*1709*clientes@mutuactivos.com*A2*6,en una escala de 1 a 7.*0.05*0.08**194520.61*1064*0.0*24233626*false*124.5813*0.25*0.39*0.64*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Semester 1 2014*2014-01-01*2014-06-30*1709*clientes@mutuactivos.com*A2*6,en una escala de 1 a 7.*0.05*0.08**94.73*3*0.0*11765*false*124.196*0.75*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12014_V-82204710_da"" decimals=""2"" unitref=""pure"">0.39</iic-com:comisiongestioncobradaresultados>]"*0.75*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Trimester 1 2014*2014-01-01*2014-03-31*1709*clientes@mutuactivos.com*A2*6,en una escala de 1 a 7.*0.0*0.1**189295.56*992*0.0*22949703*false*121.2374*0.12*0.15*0.27*0.0*1.68*9.73*0.44*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Trimester 1 2014*2014-01-01*2014-03-31*1709*clientes@mutuactivos.com*A2*6,en una escala de 1 a 7.*0.0*0.1**193.89*4*0.0*23437*false*120.8771*0.37*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12014_V-82204710_da"" decimals=""2"" unitref=""pure"">0.15</iic-com:comisiongestioncobradaresultados>]"*0.37*0.01*1.58*10.21*0.69*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Semester 2 2015*2015-07-01*2015-12-31*1709*clientes@mutuactivos.com*A-*5, en una escala de 1 a 7.*0.0*0.0**178971.05*555*0.0*26149951*false*146.1127*0.25*-0.23*0.02*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Semester 2 2015*2015-07-01*2015-12-31*1709*clientes@mutuactivos.com*A-*5, en una escala de 1 a 7.*0.0*0.0**167.79*7*0.0*24388*false*145.352*0.76*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22015_V-82204710_da"" decimals=""2"" unitref=""pure"">-0.23</iic-com:comisiongestioncobradaresultados>]"*0.76*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Trimester 3 2015*2015-07-01*2015-09-30*1709*clientes@mutuactivos.com*BBB+*5, en una escala de 1 a 7.*0.0*0.0**175764.13*525*0.0*24117735*false*137.2165*0.13*-0.64*-0.51*0.01*-6.72*19.85*0.39*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Trimester 3 2015*2015-07-01*2015-09-30*1709*clientes@mutuactivos.com*BBB+*5, en una escala de 1 a 7.*0.0*0.0**173.5*8*0.0*23613*false*136.1043*0.38*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32015_V-82204710_da"" decimals=""2"" unitref=""pure"">-0.64</iic-com:comisiongestioncobradaresultados>]"*0.38*0.0*-7.58*21.64*0.65*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Semester 1 2015*2015-01-01*2015-06-30*1709*clientes@mutuactivos.com*BBB+*5, en una escala de 1 a 7.*0.0*0.0**203826.58*1583*0.0*29982989*false*147.1005*0.25*0.9*1.15*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*D* MUTUAFONDO FONDOS FI"*82204710*Semester 1 2015*2015-01-01*2015-06-30*1709*clientes@mutuactivos.com*BBB+*5, en una escala de 1 a 7.*0.0*0.0**330.07*8*0.0*48609*false*147.2684*0.73*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12015_V-82204710_da"" decimals=""2"" unitref=""pure"">0.90</iic-com:comisiongestioncobradaresultados>]"*0.73*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO RENTA VARIABLE INTERNACIONAL, FI*"*A* MUTUAFONDO FONDOS FI"*82204710*Trimester 1 2015*2015-01-01*2015-03-31*1709*clientes@mutuactivos.com*BBB+*5, en una escala de 1 a 7.*0.0*0.0**252101.57*1501*0.0*37579027*false*149.063*0.12*1.04*1.16*0.0*12.65*9.85*0.38*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
