fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL INDICE FI*81980260*Semester 2 2009*2009-07-01*2009-12-31*1405*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Medio / Alto*0.0*0.36**34918.71*1681*0.0*22573827*false*646.4679***1.13*0.1*2.26*18.42*0.67*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL INDICE FI*81980260*Trimester 3 2009*2009-07-01*2009-09-30*1405*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Medio / Alto*0.0*0.37**40384.06*1794*0.0*25531013*false*632.2053***0.56*0.05*20.6*17.95*0.68*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL INDICE FI*81980260*Semester 1 2009*2009-01-01*2009-06-30*1405*atencion.cliente.gescooperativo@cajarural.com*A*Medio / Alto*0.0*1.04**28650.44*1564*0.0*15018548*false*524.1996***1.12*0.1*23.37*21.82*0.71*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL RENTA VARIABLE ESPAÑA FI*81980260*Semester 2 2010*2010-07-01*2010-12-31*1405*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Alto*0.0*0.53**42377.37*1690*0.0*23318213*false*550.2515***1.13*0.1*-5.16*19.23*0.7*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL RENTA VARIABLE ESPAÑA FI*81980260*Trimester 3 2010*2010-07-01*2010-09-30*1405*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Alto*0.0*0.42**39072.96*1661*0.0*22669127*false*580.1742***0.57*0.05*13.97*21.73*0.73*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL RENTA VARIABLE ESPAÑA FI*81980260*Semester 1 2010*2010-01-01*2010-06-30*1405*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Alto*0.0*0.33**40147.88*1708*0.0*20438405*false*509.0781***1.12*0.1*-14.04*43.13*0.69*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL RENTA VARIABLE ESPAÑA FI*81980260*Trimester 1 2010*2010-01-01*2010-03-31*1405*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Alto*0.0*0.3**40035.92*1742*0.0*23709598*false*592.2082***0.56*0.05****GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL RENTA VARIABLE ESPAÑA FI*81980260*Semester 2 2011*2011-07-01*2011-12-31*1405*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Alto*0.0*0.93**54656.31*1700*0.0*25306503*false*463.0115*1.13**1.13*0.1*-0.85*28.66*0.63*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL RENTA VARIABLE ESPAÑA FI*81980260*Trimester 3 2011*2011-07-01*2011-09-30*1405*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Alto*0.0*1.03**52058.65*1746*0.0*24309389*false*466.9616***0.57*0.05*-18.72*33.59*0.64*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL RENTA VARIABLE ESPAÑA, FI*RURAL RENTA VARIABLE ESPAÑA FI*81980260*Semester 1 2011*2011-01-01*2011-06-30*1405*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Alto*0.0*0.87**43386.15*1703*0.0*24924607*false*574.483***1.12*0.1*-2.76*17.2*0.63*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
