fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Trimester 3 2009*2009-07-01*2009-09-30*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.0*0.5**258018.17*3460*0.0*165501269*false*641.4326***0.15*0.03*0.45*0.41*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Semester 1 2009*2009-01-01*2009-06-30*3780*atencion.cliente.gescooperativo@cajarural.com*A*Bajo*0.0*1.01**231609.2*3025*0.0*147903031*false*638.5887***0.3*0.05*0.28*0.34*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Semester 2 2010*2010-07-01*2010-12-31*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.0*0.55**128619.98*3039*0.0*82513582*false*641.5301***0.3*0.05*0.06*0.3*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Trimester 3 2010*2010-07-01*2010-09-30*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.06*0.45**167525.31*3351*0.0*107403402*false*641.1174***0.15*0.03*0.19*0.44*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Semester 1 2010*2010-01-01*2010-06-30*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.0*0.36**186701.04*3478*0.0*119476308*false*639.9338***0.3*0.05*-0.45*0.65*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Trimester 1 2010*2010-01-01*2010-03-31*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.0*0.32**260189.72*4056*0.0*167249917*false*642.7999***0.15*0.02*0.13*0.1*0.17*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Semester 2 2011*2011-07-01*2011-12-31*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.38*0.95**97393.22*2822*0.0*63598333*false*653.0057*0.3**0.3*0.05*0.74*0.46*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Trimester 3 2011*2011-07-01*2011-09-30*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.43*1.0**129833.53*2825*0.0*84161474*false*648.226***0.15*0.03*0.33*0.5*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Semester 1 2011*2011-01-01*2011-06-30*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.56*0.85**139314.28*2899*0.0*90011029*false*646.1005***0.3*0.05*0.26*0.24*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Trimester 1 2011*2011-01-01*2011-03-31*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.29*0.66**139545.04*2904*0.0*89927720*false*644.4351***0.15*0.02*0.45*0.2*0.17*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Semester 2 2012*2012-07-01*2012-12-31*3780*atencion.cliente.gescooperativo@cajarural.com*Ba1 (MOODY'S)*Bajo*0.06*0.14**112934.26*2492*0.0*75018162*false*664.264*0.3**0.3*0.05*0.52*0.32*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Trimester 3 2012*2012-07-01*2012-09-30*3780*atencion.cliente.gescooperativo@cajarural.com*Ba1 (MOODY'S)*Bajo*0.0*0.17**108099.91*2516*0.0*71432183*false*660.7978*0.15**0.15*0.03*0.7*0.73*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Semester 1 2012*2012-01-01*2012-06-30*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.27*0.35**93744.32*2613*0.0*61516455*false*656.2153*0.3**0.3*0.05*-0.27*0.78*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL DEUDA SOBERANA EURO, FI*GESCOOP.DEUDA SOBERANA EURO FI*84967058*Trimester 1 2012*2012-01-01*2012-03-31*3780*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.19*0.37**118598.58*2751*0.0*78033346*false*657.9619*0.15**0.15*0.02*0.76*0.27*0.18*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
