fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Semester 2 2009*2009-07-01*2009-12-31*1385*contacte@banif.es*Aa2*Alto*4.17*0.28**2580950.9*190*0.0*16883352*false*6.5415***0.78*0.05*1.13*1.65*0.32*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Trimester 3 2009*2009-07-01*2009-09-30*1385*contacte@banif.es*Aa2*Alto*2.28*0.25**2489339.61*190*0.0*16103000*false*6.4686***0.51*0.02*3.81*2.07*0.55*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Semester 1 2009*2009-01-01*2009-06-30*1385*contacte@banif.es*Aa1*Alto*4.05*1.35**2440761.09*184*0.0*15209000*false*6.2311***0.96*0.04*4.16*2.39*0.82*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Semester 2 2010*2010-07-01*2010-12-31*1385*contacte@banif.es*Aa2*Alto*0.58*0.47**2305765.49*174*0.0*14943839*false*6.4811***0.35*0.05*-1.05*2.08*0.23*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Trimester 3 2010*2010-07-01*2010-09-30*1385*contacte@banif.es*Aa2*Alto*0.33*0.4**2414345.93*180*0.0*15813836*false*6.5499***0.19*0.03*2.61*2.25*0.23*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Semester 1 2010*2010-01-01*2010-06-30*1385*contacte@banif.es*Aa2*Alto*0.56*0.29**2425014.22*184*0.0*15479078*false*6.3831***0.35*0.05*-3.94*6.06*0.05*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Trimester 1 2010*2010-01-01*2010-03-31*1385*contacte@banif.es*Aa2*Alto*0.37*0.26**2485723.59*189*0.0*16517893*false*6.6451***0.32*0.02*1.58*1.73*0.34*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Trimester 3 2011*2011-07-01*2011-09-30*1385*contacte@banif.es*Aa2*Alto*0.04*0.45**2193065.88*168*0.0*13660370*false*6.2289***0.18*0.03*-4.28*5.03*0.22*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Semester 1 2011*2011-01-01*2011-06-30*1385*contacte@banif.es*Aa2*Alto*0.62*1.0**2196163.92*172*0.0*14291250*false*6.5074***0.35*0.05*-0.65*2.34*0.12*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Trimester 1 2011*2011-01-01*2011-03-31*1385*contacte@banif.es*Aa2*Alto*0.55*1.15**2229403.45*171*0.0*14602265*false*6.5499***0.27*0.02*1.06*2.02*0.3*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Semester 2 2010*2010-07-01*2010-12-31*1385*contacte@banif.es*Aa2*Alto*0.58*0.47**2305765.49*174*0.0*14943839*false*6.4811***0.35*0.05*-1.05*2.08*0.23*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*ALTAIR PATRIMONIO, FI.*81959082*Semester 2 2012*2012-07-01*2012-12-31*1385*contacte@banif.es*Baa2*Alto*2.14*0.11**2498684.81*181*0.0*18806091*false*7.5264*0.35*0.86*1.21*0.05*5.36*2.02*0.26*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Trimester 3 2012*2012-07-01*2012-09-30*1385*contacte@banif.es*Baa2*Alto*0.35*0.1**2316804.44*176*0.0*16550124*false*7.1435*0.18*0.39*0.57*0.03*4.45*2.32*0.27*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Semester 1 2012*2012-01-01*2012-06-30*1385*contacte@banif.es*Baa2*Alto*1.9*0.37**2289912.27*176*0.0*15661172*false*6.8392*0.35*0.61*0.96*0.05*-1.64*3.44*0.26*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*BANIF GLOBAL 3-98, F.I.*81959082*Trimester 1 2012*2012-01-01*2012-03-31*1385*contacte@banif.es*Aa3*Alto*0.84*0.29**2305385.4*174*0.0*16029501*false*6.9531*0.17*0.78*0.95*0.02*9.35*3.86*0.29*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*ALTAIR PATRIMONIO, FI.*81959082*Semester 2 2013*2013-07-01*2013-12-31*1385*contactesantanderpb@gruposantander.com*Baa2*Bajo-Medio*1.66*0.07**3524546.5*218*0.0*29049355*false*8.242*0.35*0.44*0.79*0.05*2.78*1.92*0.21*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*ALTAIR PATRIMONIO, FI.*81959082*Trimester 3 2013*2013-07-01*2013-09-30*1385*contactesantanderpb@gruposantander.com*Baa2*Bajo-Medio*0.43*0.05**3360396.52*203*0.0*26946252*false*8.0188*0.18*0.2*0.38*0.03*2.28*2.17*0.21*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*ALTAIR PATRIMONIO, FI.*81959082*Semester 1 2013*2013-01-01*2013-06-30*1385*contactesantanderpb@gruposantander.com*Baa2*Bajo-Medio*1.37*0.09**3342535.14*204*0.0*26205579*false*7.84*0.35*0.29*0.64*0.05*0.99*3.82*0.21*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER GO RETORNO ABSOLUTO, FI*ALTAIR PATRIMONIO, FI.*81959082*Trimester 1 2013*2013-01-01*2013-03-31*1385*contacte@banif.es*Baa2*Bajo-Medio*0.92*0.07**2924233.34*191*0.0*22702141*false*7.7635*0.17*0.23*0.4*0.02***0.21*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
