fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 2 2009*2009-07-01*2009-12-31*728*gestora@renta4.es*NA*alto*4.23*0.24**428369.789888*126*0.0*3506753*false*8.1863***0.78*0.13*5.35*3.11*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 3 2009*2009-07-01*2009-09-30*728*gestora@renta4.es*NA*alto*2.0*0.24**428350.429806*125*0.037274*3328475*false*7.77045***0.59*0.1*1.0*2.82*0.77*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 1 2009*2009-01-01*2009-06-30*728*gestora@renta4.es*NA*alto*9.28*0.84**428350.429806*125*-0.046052*3295483*false*7.693429***0.4*0.06*6.1*6.42*0.51*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 2 2010*2010-07-01*2010-12-31*728*gestora@renta4.es*NA*Alto*4.87*0.48**368069.661134*125*0.0*3078356*false*8.3635***0.83*0.14*1.94*5.14*0.27*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 3 2010*2010-07-01*2010-09-30*728*gestora@renta4.es*NA*Alto*1.53*0.36**347144.646343*125*0.0*2848067*false*8.2043***0.65*0.11*5.98*6.16*0.27*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 1 2010*2010-01-01*2010-06-30*728*gestora@renta4.es*NA*Alto*0.67*0.24**365710.614277*125*0.0*2831070*false*7.7413***0.4*0.07*-3.14*9.24*0.27*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 1 2010*2010-01-01*2010-03-31*728*gestora@renta4.es*NA*alto*0.63*0.24**428369.789888*126*0.0*3423627*false*7.9922***0.2*0.03*-2.37*4.86*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 2 2011*2011-07-01*2011-12-31*728*gestora@renta4.es*NA*Alto*3.34*1.09**364091.472446*125*0.0*3115487*false*8.5569*0.41*0.0*0.41*0.06*1.71*9.99*0.27*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 3 2011*2011-07-01*2011-09-30*728*gestora@renta4.es*NA*Alto*1.14*1.09**364524.169941*125*0.0*3066763*false*8.4131***0.61*0.1*-2.96*7.74*0.27*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 1 2011*2011-01-01*2011-06-30*728*gestora@renta4.es*NA*Alto*7.13*0.72**364524.169941*125*0.0*3160233*false*8.6695***0.4*0.06*0.97*5.41*0.52*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 1 2011*2011-01-01*2011-03-31*728*gestora@renta4.es*NA*Alto*3.32*0.6**364524.169941*125*0.0*3129795*false*8.586***0.2*0.03*2.66*4.1*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 3 2012*2012-07-01*2012-09-30*728*gestora@renta4.es*NA*Alto*1.49*0.12**365295.681654*126*0.0*3093446*false*8.4683*0.2*0.0*0.2*0.04*-2.37*6.84*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 1 2012*2012-01-01*2012-06-30*728*gestora@renta4.es*NA*Alto*3.03*0.24**365295.681654*126*0.0*3168433*false*8.6736*0.4*0.0*0.4*0.07*1.78*7.3*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 1 2012*2012-01-01*2012-03-31*728*gestora@renta4.es*NA*Alto*1.92*0.24**364091.472446*125*0.0*3102826*false*8.5221*0.2*0.0*0.2*0.03*-0.41*6.0*0.27*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 2 2011*2011-07-01*2011-12-31*728*gestora@renta4.es*NA*Alto*3.34*1.09**364091.472446*125*0.0*3115487*false*8.5569*0.41*0.0*0.41*0.06*1.71*9.99*0.27*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 2 2013*2013-07-01*2013-12-31*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*9.06*0.37**357750.982136*131*0.0*3372890*false*9.428*0.4*0.0*0.4*0.07*2.73*4.11*0.27*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 3 2013*2013-07-01*2013-09-30*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*2.66*0.32**358063.022053*131*0.0*3286193*false*9.1777*0.2*0.0*0.2*0.04*5.66*4.26*0.27*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 1 2013*2013-01-01*2013-06-30*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*4.95*0.38**358063.022053*131*0.0*3110070*false*8.6858*0.4*0.0*0.4*0.06*0.29*4.99*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 1 2013*2013-01-01*2013-03-31*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*1.88*0.35**358063.022053*131*0.0*3100990*false*8.6605*0.2*0.0*0.2*0.03*0.06*6.42*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 2 2014*2014-07-01*2014-12-31*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*1.67*0.05**335820.491077*130*0.0*3344398*false*9.9589*0.4*0.0*0.4*0.06*1.21*6.81*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 3 2014*2014-07-01*2014-09-30*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*0.46*0.06**335820.491077*130*0.0*3304308*false*9.8395*0.2*0.0*0.2*0.03*0.11*4.15*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 1 2014*2014-01-01*2014-06-30*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*6.82*0.38**342753.98646*132*0.0*3368934*false*9.829*0.4*0.0*0.4*0.06*1.08*3.24*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 1 2014*2014-01-01*2014-03-31*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*6.09*0.38**342750.982136*131*0.0*3333068*false*9.7245*0.2*0.0*0.2*0.03*3.14*5.71*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 2 2015*2015-07-01*2015-12-31*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*7.6*0.02**339128.922115*156*0.0*3521615*false*10.3843*0.41*0.0*0.41*0.07*8.72*8.1*0.29*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 3 2015*2015-07-01*2015-09-30*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*6.11*0.02**340567.675485*133*0.0*3253015*false*9.5517*0.2*0.0*0.2*0.04*-10.33*18.24*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 1 2015*2015-01-01*2015-06-30*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*3.28*0.02**335818.920798*129*0.0*3577157*false*10.652*0.4*0.0*0.4*0.06*2.6*4.85*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 1 2015*2015-01-01*2015-03-31*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*1.02*0.03**335820.491077*130*0.0*3486361*false*10.3816*0.2*0.0*0.2*0.03*4.24*6.37*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Trimester 3 2016*2016-07-01*2016-09-30*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*0.1*0.07**338625.781557*155*0.0*3682595*false*10.8751*0.2*0.0*0.2*0.04*3.65*3.72*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
RENTA 4 GLOBAL, FI*RENTA 4 GLOBAL FI*81537706*Semester 1 2016*2016-01-01*2016-06-30*728*gestora@renta4.es*NA*6, de una escala del 1 al 7*1.86*-0.1**339407.591188*156*0.0*3561067*false*10.492*0.4*0.0*0.4*0.07*0.91*10.15*0.26*RENTA 4 GESTORA, S.G.I.I.C., S.A.*RENTA 4 BANCO, S.A.*ES0173392038
