fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA 30 F.I.*48412142*Semester 2 2009*2009-07-01*2009-12-31*170*bbk.gestion@grupobbk.com*A+ (IBCA)*Medio-Alto*0.06*0.2**3791885.9*2985*0.0*64009246*false*16.8806***0.72*0.05*1.84*5.3*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA 30 F.I.*48412142*Trimester 3 2009*2009-07-01*2009-09-30*170*bbk.gestion@grupobbk.com*A+ (IBCA)*Medio-Alto*0.05*0.2**3819573.94*2980*0.0*63312674*false*16.5758***0.34*0.02*5.2*4.7*0.37*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA 30 F.I.*48412142*Semester 1 2009*2009-01-01*2009-06-30*170*bbk.gestion@grupobbk.com*A+ (IBCA)*Medio-Alto*0.13*0.88**3873770.36*3030*0.0*61036308*false*15.7563***0.67*0.05*4.65*5.95*0.37*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA 30 F.I.*48412142*Semester 2 2010*2010-07-01*2010-12-31*170*bbk.gestion@grupobbk.com*A (IBCA)*Medio-Alto*0.24*0.29**3370975.61*2713*0.0*58341692*false*17.3071***0.87*0.05*2.19*4.24*0.54*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA 30 F.I.*48412142*Trimester 3 2010*2010-07-01*2010-09-30*170*bbk.gestion@grupobbk.com*A+ (IBCA)*Medio-Alto*0.18*0.24**3624567.56*2840*0.0*61387131*false*16.9364***0.36*0.03*4.37*6.33*0.39*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA 30 F.I.*48412142*Semester 1 2010*2010-01-01*2010-06-30*170*bbk.gestion@grupobbk.com*A+ (IBCA)*Medio-Alto*0.72*0.17**3757809.32*2921*0.0*60980035*false*16.2275***0.67*0.05*-4.79*10.73*0.29*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA 30 F.I.*48412142*Trimester 1 2010*2010-01-01*2010-03-31*170*bbk.gestion@grupobbk.com*A+ (IBCA)*Medio-Alto*0.45*0.18**3822908.84*2971*0.0*65156494*false*17.0437***0.41*0.02*0.97*5.05*0.44*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA RENDIMIENTO F.I.*48412142*Trimester 3 2011*2011-07-01*2011-09-30*170*bbk.gestion@grupobbk.com*A (IBCA)*Medio-Alto*0.1*0.73**3204419.62*2604*0.0*51680835*false*16.128***0.2*0.03*-8.31*13.53*0.37*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA RENDIMIENTO F.I.*48412142*Semester 1 2011*2011-01-01*2011-06-30*170*bbk.gestion@grupobbk.com*A (IBCA)*Medio-Alto*0.4*0.58**3281496.37*2664*0.0*57722044*false*17.5902***0.8*0.05*-0.1*4.62*0.36*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA RENDIMIENTO, FI*BBK GESTION ACTIVA RENDIMIENTO F.I.*48412142*Trimester 1 2011*2011-01-01*2011-03-31*170*bbk.gestion@grupobbk.com*A (IBCA)*Medio-Alto*0.31*0.39**3304659.69*2668*0.0*58190300*false*17.6086***0.47*0.02***0.5*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
