fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Semester 2 2009*2009-07-01*2009-12-31*2787*informesfondos@gruposantander.com*Aa2*Bajo-Medio*1.56*0.28**258929.14*232*0.0*30342656*false*117.1852***0.75*0.05*0.41*2.7*0.45*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Trimester 3 2009*2009-07-01*2009-09-30*2787*comsanassetm@gruposantander.com*Aa2*Bajo-Medio*0.59*0.26**180706.7*183*0.0*21091000*false*116.7115***0.37*0.03*2.62*1.99*0.47*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Semester 1 2009*2009-01-01*2009-06-30*2787*comsanassetm@gruposantander.com*Aa1*Bajo-Medio*2.78*1.6**151064.38*144*0.0*17180000*false*113.7286***0.74*0.05*2.79*2.04*0.55*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Semester 2 2010*2010-07-01*2010-12-31*2787*informesfondos@gruposantander.com*Aa2*Bajo-Medio*0.58*0.6**219758.21*229*0.0*25569186*false*116.3514***0.75*0.05*-0.1*1.89*0.45*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Trimester 3 2010*2010-07-01*2010-09-30*2787*informesfondos@gruposantander.com*Aa2*Bajo-Medio*0.3*0.36**233523.39*263*0.0*27198696*false*116.471***0.38*0.03*0.85*1.84*0.46*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Semester 1 2010*2010-01-01*2010-06-30*2787*informesfondos@gruposantander.com*Aa2*Bajo-Medio*0.69*0.33**243201.94*271*0.0*28086470*false*115.4862***0.74*0.05*-1.89*3.55*0.47*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Trimester 1 2010*2010-01-01*2010-03-31*2787*informesfondos@gruposantander.com*Aa2*Bajo-Medio*0.49*0.31**247396.35*286*0.0*29120720*false*117.7088***0.37*0.02*0.45*2.26*0.45*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Trimester 3 2011*2011-07-01*2011-09-30*2787*informesfondos@gruposantander.com*Aa2*Bajo-Medio*0.32*3.47**156210.7*166*0.0*17796466*false*113.926***0.38*0.03*-3.04*6.31*0.42*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Semester 1 2011*2011-01-01*2011-06-30*2787*informesfondos@gruposantander.com*Aa2*Bajo-Medio*0.77*0.95**173248.76*181*0.0*20356311*false*117.4976***0.74*0.05*0.44*2.38*0.42*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Trimester 1 2011*2011-01-01*2011-03-31*2787*informesfondos@gruposantander.com*Aa2*Bajo-Medio*0.11*0.51**200887.01*189*0.0*23501228*false*116.9873***0.37*0.02*0.55*1.67*0.44*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER RESPONSABILIDAD SOLIDARIO, FI*SANTANDER RESPONSABILIDAD CONSERVADOR, F.I.*83667345*Semester 2 2010*2010-07-01*2010-12-31*2787*informesfondos@gruposantander.com*Aa2*Bajo-Medio*0.58*0.6**219758.21*229*0.0*25569186*false*116.3514***0.75*0.05*-0.1*1.89*0.45*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
