fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2009 S2*2009-07-01*2009-12-31*2430*bsinversion@bancsabadell.com*A*Muy elevado*0.0*0.35**8916017.24*6759**84658000*false*9.495***0.88*0.05*3.79*25.01*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2009 T3*2009-07-01*2009-09-30*2430*bsinversion@bancsabadell.com*A*Muy elevado*0.03*0.36**8665676.77*5187**79280000*false*9.1487***0.44*0.03****SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2009 S1*2009-01-01*2009-06-30*2430*bsinversion@bancsabadell.com*A*Muy elevado*0.0*1.29**8395970.2*5100*0.0*63510000*false*7.5644***0.87*0.05*29.85*24.85*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2010 S2*2010-07-01*2010-12-31*2430*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*0.58**7002572.75*2950**60880000*false*8.694***0.88*0.05*-2.34*27.13*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2010 T3*2010-07-01*2010-09-30*2430*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*0.47**7877464.27*6453**70130000*false*8.9026***0.44*0.03*14.74*26.65*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2010 S1*2010-01-01*2010-06-30*2430*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*0.35**7610028.47*3087**59046000*false*7.759***0.87*0.05*-11.96*26.18*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2010 T1*2010-01-01*2010-03-31*2430*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*0.36**7935961.07*6350**69941000*false*8.8131***0.43*0.02*-7.18*20.97*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2011 S2*2011-07-01*2011-12-31*2430*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Muy elevado*0.4*1.02**6071067.75*2668**46351000*false*7.6347*0.88*0.0*0.88*0.05*2.5*28.97*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2011 T3*2011-07-01*2011-09-30*2430*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.21*0.65**6291416.82*2728**46861000*false*7.4485***0.44*0.03*-18.76*26.53*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2011 S1*2011-01-01*2011-06-30*2430*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.09*0.91**6316115.84*2775**57907000*false*9.1681***0.87*0.05*-0.02*19.99*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2011 T1*2011-01-01*2011-03-31*2430*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.33*0.73**6587719.88*2854**60407000*false*9.1697***0.43*0.02*5.47*26.89*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2012 T3*2012-07-01*2012-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Muy elevado*0.02*0.27**5594288.46*2523**42992000*false*7.685*0.44*0.0*0.44*0.03*9.71*29.38*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2012 S1*2012-01-01*2012-06-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Muy elevado*0.0*0.52**5740472.16*2558**40212000*false*7.005*0.87*0.0*0.87*0.05*-7.53*31.81*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2012 T1*2012-01-01*2012-03-31*2430*bsinversion@bancsabadell.com*BBB- (Standard & Poor's)*Muy elevado*0.0*0.47**5803698.49*2584**43964000*false*7.5751*0.44*0.0*0.44*0.02*-0.78*29.12*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2011 S2*2011-07-01*2011-12-31*2430*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Muy elevado*0.4*1.02**6071067.75*2668**46351000*false*7.6347*0.88*0.0*0.88*0.05*2.5*28.97*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, F.I.*62574496*2013 T3*2013-07-01*2013-09-30*2430*bsinversion@bancsabadell.com*BB (Standard & Poor's)*7, en una escala del 1 al 7*0.4*0.16**6910804.3*3122**68167000*false*9.8638*0.44*0.0*0.44*0.03*18.62*17.82*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, F.I.*62574496*2013 S1*2013-01-01*2013-06-30*2430*bsinversion@bancsabadell.com*BB (Standard & Poor's)*7, en una escala del 1 al 7*0.09*0.14**6866040.67*3116**57095000*false*8.3155*0.87*0.0*0.87*0.05*0.45*22.61*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2013 T1*2013-01-01*2013-03-31*2430*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Muy elevado*0.04*0.1**7553431.36*5174**62530000*false*8.2783*0.43*0.0*0.43*0.02*-0.22*26.02*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL BS ESPAÑA BOLSA, F.I.*62574496*2012 S2*2012-07-01*2012-12-31*2430*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Muy elevado*0.07*0.23**5840067.91*2555**48453000*false*8.2967*0.88*0.0*0.88*0.05*7.96*26.2*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, F.I.*62574496*2014 S2*2014-07-01*2014-12-31*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.38*0.05**17983268.76*7843**205841000*false*11.4463*0.88*0.0*0.88*0.05*-3.38*18.88*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, F.I.*62574496*2014 T3*2014-07-01*2014-09-30*2430*bsinversion@bancsabadell.com*BB (Standard & Poor's)*6, en una escala del 1 al 7*0.07*0.08**20465529.26*19401**242436000*false*11.8461*0.44*0.0*0.44*0.03*0.54*16.09*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, F.I.*62574496*2014 S1*2014-01-01*2014-06-30*2430*bsinversion@bancsabadell.com*BB (Standard & Poor's)*6, en una escala del 1 al 7*0.83*0.26**15949643.79*17285**187918000*false*11.7819*0.87*0.0*0.87*0.05*3.76*16.28*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, F.I.*62574496*2014 T1*2014-01-01*2014-03-31*2430*bsinversion@bancsabadell.com*BB (Standard & Poor's)*7, en una escala del 1 al 7*0.2*0.24**12731152.93*13753**144564000*false*11.3551*0.43*0.0*0.43*0.02*4.91*17.3*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - BASE*62574496*2015 T 3*2015-07-01*2015-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**10976255.48*6923*[]*118228000*false*10.7713*0.44*0.0*0.44*0.03*-13.33*[]*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - PLUS*62574496*2015 T 3*2015-07-01*2015-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**4058634.35*273*[]*43782000*false*10.7874*0.32*0.0*0.32*0.03*-13.23*[]*0.34*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - PREMIER*62574496*2015 T 3*2015-07-01*2015-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**1307288.33*10*[]*14121000*false*10.8019*0.2*0.0*0.2*0.03*-13.13*[]*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - CARTERA*62574496*2015 T 3*2015-07-01*2015-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**94009.31*32*[]*1013000*false*10.7795*0.4*0.0*0.4*0.03*-13.28*[]*0.42*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - BASE*62574496*2015 S 1*2015-01-01*2015-06-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.01**11069028.14*7031*[]*137572000*false*12.4285*0.87*0.0*0.87*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - PLUS*62574496*2015 S 1*2015-01-01*2015-06-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.01**3896133.33*259*[]*48435000*false*12.4314*0.06*0.0*0.06*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - PREMIER*62574496*2015 S 1*2015-01-01*2015-06-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.01**2790234.75*10*[]*34694000*false*12.4341*0.04*0.0*0.04*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - CARTERA*62574496*2015 S 1*2015-01-01*2015-06-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.01**1632123.35*20102*[]*20287000*false*12.4301*0.07*0.0*0.07*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, F.I.*62574496*2015 T1*2015-01-01*2015-03-31*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.1*0.02**17662611.3*7897**233539000*false*13.2222*0.43*0.0*0.43*0.02*15.52*19.09*0.46*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, F.I.*62574496*2014 S2*2014-07-01*2014-12-31*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.38*0.05**17983268.76*7843**205841000*false*11.4463*0.88*0.0*0.88*0.05*-3.38*18.88*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - BASE*62574496*2016 T 3*2016-07-01*2016-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**9247492.48*6052*[]*89150000*false*9.6405*0.44*0.0*0.44*0.03*9.07*31.23*0.47*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - PLUS*62574496*2016 T 3*2016-07-01*2016-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**3627952.98*236*[]*35203000*false*9.7033*0.31*0.0*0.31*0.03*9.21*31.23*0.34*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - PREMIER*62574496*2016 T 3*2016-07-01*2016-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**1256280.51*9*[]*12262000*false*9.7608*0.2*0.0*0.2*0.03*9.33*31.23*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - CARTERA*62574496*2016 T 3*2016-07-01*2016-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**20659.58*10*[]*200000*false*9.672*0.38*0.0*0.38*0.03*9.14*31.23*0.41*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ESPAÑA BOLSA, FI*SABADELL ESPAÑA BOLSA, FI - PYME*62574496*2016 T 3*2016-07-01*2016-09-30*2430*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**16193.13*5*[]*158000*false*9.7767*0.38*0.0*0.38*0.03*9.14*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62574496_da"" decimals=""2"" unitref=""pure"">31.23</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62574496_da"" decimals=""2"" unitref=""pure"">31.23</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62574496_da"" decimals=""2"" unitref=""pure"">31.23</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62574496_da"" decimals=""2"" unitref=""pure"">31.23</iic-com-fon:volatilidadvalorliquidativo>]"*0.41*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
