fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpyme Comunicaciones FI*61329264*2009 S2*2009-07-01*2009-12-31*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.39*0.27**1286097.44*1883*0.0*7550680*false*5.871***0.68*0.1*7.68*12.21*0.41*BANKPYME, S.A., S.G.I.I.C.*IPME 2012, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpyme Comunicaciones FI*61329264*2009 T3*2009-07-01*2009-09-30*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.23*0.37**1266641.03*1943*0.0*6905950*false*5.4522***0.34*0.05*11.79*14.34*0.41*BANKPYME, S.A., S.G.I.I.C.*IPME 2012, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpyme Comunicaciones FI*61329264*2009 S1*2009-01-01*2009-06-30*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.55*0.95**1244025.13*1962*0.0*6067309*false*4.8772***0.67*0.1*11.89*20.88*0.41*BANKPYME, S.A., S.G.I.I.C.*IPME 2012, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpime Comunicaciones FI*61329264*2010 S2*2010-07-01*2010-12-31*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.29*0.29**1483282.23*1720*0.0*9817361*false*6.6187***0.83*0.1*10.85*11.7*0.48*BANKPYME, S.A., S.G.I.I.C.*IPME 2012, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpime Comunicaciones FI*61329264*2010 T3*2010-07-01*2010-09-30*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.19*0.22**1484910.96*1773*0.0*8865915*false*5.9707***0.42*0.05*0.23*15.95*0.47*BANKPYME, S.A., S.G.I.I.C.*IPME 2012, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpime Comunicaciones FI*61329264*2010 S1*2010-01-01*2010-06-30*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.78*0.13**1447057.61*1813*0.0*8619715*false*5.9567***0.72*0.1*-5.49*20.07*0.45*BANKPYME, S.A., S.G.I.I.C.*IPME 2012, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpyme Comunicaciones FI*61329264*2010 T1*2010-01-01*2010-03-31*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.3*0.13**1411084.35*1830*0.0*8893665*false*6.3027***0.33*0.05*7.35*13.73*0.4*BANKPYME, S.A., S.G.I.I.C.*IPME 2012, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*FONCAIXA COMUNICACIONES, FI*61329264*2011 S2*2011-07-01*2011-12-31*923*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*A*Muy Alto*0.34*0.7**1319661.72*1495*0.0*8428798*false*6.3871*0.83*0.0*0.83*0.1*9.16*17.67*0.48*BANKPYME, S.A., S.G.I.I.C.*CAIXABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpime Comunicaciones FI*61329264*2011 T3*2011-07-01*2011-09-30*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.23*0.81**1426693.52*1592*0.0*8348047*false*5.8513***0.42*0.05*-4.0*25.25*0.48*BANKPYME, S.A., S.G.I.I.C.*CAIXABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpime Comunicaciones FI*61329264*2011 S1*2011-01-01*2011-06-30*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.67*0.52**1467495.5*1625*0.0*8944895*false*6.0953***0.82*0.1*-4.13*11.5*0.47*BANKPYME, S.A., S.G.I.I.C.*CAIXABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*Bankpime Comunicaciones FI*61329264*2011 T1*2011-01-01*2011-03-31*923*bankpimesgiic@bankpime.es*ND*Muy Alto*0.45*0.44**1495170.34*1673*0.0*9505878*false*6.3577***0.41*0.05*-3.94*14.17*0.47*BANKPYME, S.A., S.G.I.I.C.*CAIXABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*FONCAIXA COMUNICACIONES, FI*61329264*2012 T3*2012-07-01*2012-09-30*923*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB-*Muy Alto*0.0*0.04**1037568.26*1664*0.0*7825164*false*7.5418*0.41*0.0*0.41*0.05*5.78*13.38*0.48*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*FONCAIXA COMUNICACIONES, FI*61329264*2012 S1*2012-01-01*2012-06-30*923*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB-*Muy Alto*0.06*0.27**983390.74*1581*0.0*7011575*false*7.13*0.82*0.0*0.82*0.1*-2.9*17.09*0.48*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*FONCAIXA COMUNICACIONES, FI*61329264*2012 T1*2012-01-01*2012-03-31*923*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*A*Muy Alto*0.15*0.32**980947.4*1472*0.0*7203069*false*7.343*0.41*0.0*0.41*0.05*14.97*17.13*0.48*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*FONCAIXA COMUNICACIONES, FI*61329264*2011 S2*2011-07-01*2011-12-31*923*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*A*Muy Alto*0.34*0.7**1319661.72*1495*0.0*8428798*false*6.3871*0.83*0.0*0.83*0.1*9.16*17.67*0.48*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*FONCAIXA COMUNICACIONES, FI*61329264*2013 S2*2013-07-01*2013-12-31*923*a través del formulario disponible en www.laCaixa.es*BB+*6 - Alto*0.89*0.12**691170.92*1431*0.0*5692484*false*8.236*0.83*0.0*0.83*0.1*8.71*11.12*0.49*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*FONCAIXA COMUNICACIONES, FI*61329264*2013 T3*2013-07-01*2013-09-30*923*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*6 - Alto*0.49*0.14**685148.45*1462*0.0*5190535*false*7.5758*0.42*0.0*0.42*0.05*3.12*11.29*0.49*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*FONCAIXA COMUNICACIONES, FI*61329264*2013 S1*2013-01-01*2013-06-30*923*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*6 - Alto*0.2*0.14**711297.48*1481*0.0*5225675*false*7.3467*0.82*0.0*0.82*0.1*-3.69*14.72*0.48*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK COMUNICACION MUNDIAL, FI*FONCAIXA COMUNICACIONES, FI*61329264*2013 T1*2013-01-01*2013-03-31*923*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*Alto*0.05*0.14**771660.24*1541*0.0*5886551*false*7.6284*0.41*0.0*0.41*0.05*8.61*11.88*0.48*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
