fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Corto Plazo, F.I.*87906657*Semester 2 2017*2017-07-01*2017-12-31*5198*comsanassetm@gruposantander.com*A3*2 en una escala del 1 al 7.*0.0*-0.27**1202690.35*484*0.0*119976922*false*99.7571*0.08*0.0*0.08*0.02*-0.24*0.32*0.08*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Corto Plazo, F.I.*87906657*Trimester 3 2017*2017-07-01*2017-09-30*5198*comsanassetm@gruposantander.com*A3*2 en una escala del 1 al 7.*0.0*-0.09**3000.0*1*0.0*300000*false*100.0*0.0*0.0*0.0*0.0****SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Corto Plazo, F.I.*87906657*Trimester 3 2018*2018-07-01*2018-09-30*5198*comsanassetm@gruposantander.com*A2*2 en una escala del 1 al 7.*0.0*-0.3**1049866.63*661*0.0*103980772*false*99.0419*0.06*0.0*0.06*0.01*0.02*0.34*0.08*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Corto Plazo, F.I.*87906657*Semester 1 2018*2018-01-01*2018-06-30*5198*comsanassetm@gruposantander.com*A 2*2 en una escala del 1 al 7.*0.0*-0.29**1108163.05*700*0.0*109727932*false*99.0179*0.12*0.0*0.12*0.02*-0.6*0.86*0.08*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Corto Plazo, F.I.*87906657*Trimester 1 2018*2018-01-01*2018-03-31*5198*comsanassetm@gruposantander.com*A3*2 en una escala del 1 al 7.*0.0*-0.28**1299423.67*653*0.0*129443516*false*99.6161*0.06*0.0*0.06*0.01*-0.14*0.42*0.08*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Corto Plazo, F.I.*87906657*Semester 2 2017*2017-07-01*2017-12-31*5198*comsanassetm@gruposantander.com*A3*2 en una escala del 1 al 7.*0.0*-0.27**1202690.35*484*0.0*119976922*false*99.7571*0.08*0.0*0.08*0.02*-0.24*0.32*0.08*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Ahorro, F.I.*87906657*Trimester 3 2019*2019-07-01*2019-09-30*5198*comsanassetm@gruposantander.com*A 2*2 en una escala del 1 al 7.*0.0*-0.3**1204917.5*716*0.0*120160041*false*99.7247*0.11*0.0*0.11*0.01*0.09*0.28*0.13*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Corto Plazo, F.I.*87906657*Semester 1 2019*2019-01-01*2019-06-30*5198*comsanassetm@gruposantander.com*A 2*2 en una escala del 1 al 7.*0.0*-0.3**987873.0*653*0.0*98426558*false*99.6348*0.22*0.0*0.22*0.02*0.26*0.33*0.13*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Corto Plazo, F.I.*87906657*Trimester 1 2019*2019-01-01*2019-03-31*5198*comsanassetm@gruposantander.com*A 2*2 en una escala del 1 al 7.*0.0*-0.3**909997.61*581*0.0*90429128*false*99.3729*0.11*0.0*0.11*0.01*1.02*0.45*0.13*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Ahorro, F.I.*87906657*Semester 2 2018*2018-07-01*2018-12-31*5198*comsanassetm@gruposantander.com*A2*2 en una escala del 1 al 7.*0.0*-0.3**904243.95*585*0.0*88952198*false*98.3719*0.13*0.0*0.13*0.03*-0.68*0.51*0.08*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija  Ahorro, F.I. - Clase A*87906657*Semester 2 2020*2020-07-01*2020-12-31*5198*comsanassetm@gruposantander.com*A2*2 en una escala del 1 al 7.*0.0*-0.5**1942888.81*3236*0.0*193100723*false*99.3885*0.13*0.0*0.13*0.03*[]*[]*[]*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Ahorro, F.I. - Clase I*87906657*Semester 2 2020*2020-07-01*2020-12-31*5198*comsanassetm@gruposantander.com*A2*2 en una escala del 1 al 7.*0.0*-0.5**600784.72*36*0.0*59762256*false*99.4737*0.08*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22020_IC0005198_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.08*0.03*[]*[]*[]*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija Ahorro - Clase I Plus*87906657*Semester 2 2020*2020-07-01*2020-12-31*5198*comsanassetm@gruposantander.com*A2*2 en una escala del 1 al 7.*0.0*-0.5**65362.82*1*0.0*6512186*false*99.6313*0.02*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22020_IC0005198_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.02*0.01*[]*[]*[]*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
SANTANDER EMPRESAS RENTA FIJA AHORRO, FI*Santander Empresas Renta Fija  Ahorro, F.I. - Clase A*87906657*Trimester 3 2020*2020-07-01*2020-09-30*5198*comsanassetm@gruposantander.com*A2*2 en una escala del 1 al 7.*0.0*-0.5**1896156.19*1668*0.0*187474366*false*98.8707*0.06*0.0*0.06*0.01*0.93*0.4*0.08*SANTANDER ASSET MANAGEMENT, S.A., SGIIC*CACEIS BANK SPAIN S.A.*
