fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Semester 2 2016*2016-07-01*2016-12-31*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*1.97*0.12**6979441.1*428*0.0*42240165*false*6.0521*0.56*0.0*0.56*0.06*[]*[]*[]*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Trimester 3 2016*2016-07-01*2016-09-30*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*0.37*0.08**2586963.14*147*0.0*15744567*false*6.0861*0.28*0.0*0.28*0.03*2.66*2.66*0.33*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Trimester 3 2016*2016-07-01*2016-09-30*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*0.37*0.08**167047.86*2*0.0*1019305*false*6.1019*0.16*0.0*0.16*0.02*2.8*2.65*0.2*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Semester 1 2016*2016-01-01*2016-06-30*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*0.0*0.02**1650255.7*89*0.0*9783333*false*5.9284*0.27*0.0*0.27*0.03*[]*[]*[]*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Semester 1 2016*2016-01-01*2016-06-30*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*0.0*0.02**192047.86*3*0.0*1139914*false*5.9356*0.14*0.0*0.14*0.02*[]*[]*[]*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Semester 1 2016*2016-01-01*2016-12-31*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*2.66*0.09**[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*0.99*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Semester 1 2016*2016-01-01*2016-12-31*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*2.66*0.09**[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*0.69*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Semester 1 2016*2016-01-01*2016-12-31*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*2.66*0.09**[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*"[<iic-com:ratiototalgastos contextref=""FIM_e22017_V66747247_dpy"" decimals=""2"" unitref=""pure"">0.99</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_e22017_V66747247_dpy"" decimals=""2"" unitref=""pure"">0.69</iic-com:ratiototalgastos>]"*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Trimester 3 2017*2017-07-01*2017-09-30*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*0.54*0.09**9018658.73*571*0.0*58307390*false*6.4652*0.28*0.0*0.28*0.03*2.5*3.54*0.32*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK RENTA FIJA SUBORDINADA, FI*CAIXABANK RENTA FIJA SUBORDINADA, FI*66747247*Trimester 3 2017*2017-07-01*2017-09-30*4988*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*0.54*0.09**1024452.41*7*0.0*6670877*false*6.5117*0.16*0.0*0.16*0.02*2.64*3.53*0.18*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
