fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
KUTXABANK BOLSA SECTORIAL, FI*BBK CAPITAL PARTNERS F.I.*95163812*Semester 2 2009*2009-07-01*2009-12-31*2515*bbk.gestion@grupobbk.com*A+ (IBCA)*Muy alto*0.17*0.07**1079063.29*142*0.0*3919884*false*3.6327***0.86*0.08*3.06*15.37*0.49*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK CAPITAL PARTNERS F.I.*95163812*Trimester 3 2009*2009-07-01*2009-09-30*2515*bbk.gestion@grupobbk.com*A+ (IBCA)*Muy alto*0.17*0.07**1061238.72*143*0.0*3740546*false*3.5247***0.43*0.04*20.03*17.9*0.47*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK CAPITAL PARTNERS F.I.*95163812*Semester 1 2009*2009-01-01*2009-06-30*2515*bbk.gestion@grupobbk.com*A+ (IBCA)*Muy alto*0.65*0.62**1049451.18*133*0.0*3081621*false*2.9364***0.84*0.07*25.56*33.31*0.47*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK CAPITAL PARTNERS F.I.*95163812*Semester 2 2010*2010-07-01*2010-12-31*2515*bbk.gestion@grupobbk.com*A (IBCA)*Muy alto*0.0*0.2**1949756.63*2258*0.0*8401876*false*4.3092***0.86*0.08*13.35*10.95*0.49*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK CAPITAL PARTNERS F.I.*95163812*Trimester 3 2010*2010-07-01*2010-09-30*2515*bbk.gestion@grupobbk.com*A+ (IBCA)*Muy alto*0.03*0.16**1962273.01*2035*0.0*7459877*false*3.8017***0.43*0.04*7.57*15.63*0.48*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK CAPITAL PARTNERS F.I.*95163812*Semester 1 2010*2010-01-01*2010-06-30*2515*bbk.gestion@grupobbk.com*A+ (IBCA)*Muy alto*0.73*0.08**1941336.92*1844*0.0*6861205*false*3.5343***0.84*0.07*-10.03*24.9*0.48*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK CAPITAL PARTNERS F.I.*95163812*Trimester 1 2010*2010-01-01*2010-03-31*2515*bbk.gestion@grupobbk.com*A+ (IBCA)*Muy alto*0.2*0.07**1107929.07*150*0.0*4352008*false*3.9281***0.42*0.04*8.13*11.88*0.47*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK SECTORES INTERNACIONAL F.I.*95163812*Semester 2 2011*2011-07-01*2011-12-31*2515*bbk.gestion@grupobbk.com*A (IBCA)*Muy alto*0.01*0.63**4350329.13*2593*0.0*17024809*false*3.9135*0.85*0.0*0.85*0.08*4.02*16.61*0.47*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK SECTORES INTERNACIONAL F.I.*95163812*Trimester 3 2011*2011-07-01*2011-09-30*2515*bbk.gestion@grupobbk.com*A (IBCA)*Muy alto*0.33*0.66**2973389.59*2696*0.0*11186798*false*3.7623***0.43*0.04*-12.22*24.62*0.48*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK SECTORES INTERNACIONAL F.I.*95163812*Semester 1 2011*2011-01-01*2011-06-30*2515*bbk.gestion@grupobbk.com*A (IBCA)*Muy alto*1.15*0.51**2192233.19*2698*0.0*9395898*false*4.286***0.84*0.07***0.47*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SECTORIAL, FI*BBK CAPITAL PARTNERS F.I.*95163812*Trimester 1 2011*2011-01-01*2011-03-31*2515*bbk.gestion@grupobbk.com*A (IBCA)*Muy alto*0.42*0.31**2149872.46*2529*0.0*9554271*false*4.4441***0.42*0.04*3.13*13.0*0.47*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
