fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2009 S2*2009-07-01*2009-12-31*3415*bsinversion@bancsabadell.com*A*Elevado*0.0*0.32**844387.41*3260**8406000*false*9.9546***0.95*0.05*1.26*8.66*0.53*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2009 T3*2009-07-01*2009-09-30*3415*bsinversion@bancsabadell.com*A*Elevado*0.06*0.31**439797.94*2468**4323000*false*9.8306***0.48*0.03*1.62*12.21*0.52*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2009 S1*2009-01-01*2009-06-30*3415*bsinversion@bancsabadell.com*A*Elevado*0.62*1.09**362566.03*2473*0.0*3508000*false*9.6742***0.94*0.05*0.34*9.84*0.52*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2010 S2*2010-07-01*2010-12-31*3415*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.0*0.52**1563626.41*3373**17619000*false*11.2681***0.96*0.05*-1.15*7.27*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2010 T3*2010-07-01*2010-09-30*3415*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.0*0.46**2197550.25*3568**25049000*false*11.3986***0.48*0.03*-0.97*6.86*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2010 S1*2010-01-01*2010-06-30*3415*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.0*0.34**2289184.07*3560**26349000*false*11.5101***0.94*0.05*8.11*6.21*0.5*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2010 T1*2010-01-01*2010-03-31*3415*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.0*0.3**1285589.26*3445**13687000*false*10.6466***0.47*0.02*6.95*7.0*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2011 S2*2011-07-01*2011-12-31*3415*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Elevado*0.09*1.15**1084035.13*2663**12507000*false*11.5374*0.96*0.0*0.96*0.05*5.65*8.18*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2011 T3*2011-07-01*2011-09-30*3415*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.0*1.07**1140131.51*2853**12451000*false*10.9205***0.48*0.03*0.06*8.08*0.54*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2011 S1*2011-01-01*2011-06-30*3415*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.12*0.84**1045358.68*3025**11409000*false*10.914***0.94*0.05*0.65*7.8*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2011 T1*2011-01-01*2011-03-31*3415*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.07*0.6**1191441.72*3158**12919000*false*10.8432***0.47*0.02*-3.77*7.62*0.5*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2012 T3*2012-07-01*2012-09-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Elevado*0.0*0.3**846467.45*2209**10899000*false*12.8757*0.48*0.0*0.48*0.03*3.46*6.94*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2012 S1*2012-01-01*2012-06-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Elevado*0.0*0.4**961588.99*2284**11967000*false*12.4452*0.95*0.0*0.95*0.05*5.73*7.54*0.5*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2012 T1*2012-01-01*2012-03-31*3415*bsinversion@bancsabadell.com*BBB- (Standard & Poor's)*Elevado*0.0*0.43**999846.09*2413**11769000*false*11.7706*0.47*0.0*0.47*0.02*2.02*8.05*0.5*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2011 S2*2011-07-01*2011-12-31*3415*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Elevado*0.09*1.15**1084035.13*2663**12507000*false*11.5374*0.96*0.0*0.96*0.05*5.65*8.18*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, F.I.*64154610*2013 S2*2013-07-01*2013-12-31*3415*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Elevado*0.0*0.17**528330.44*5291**6104000*false*11.5534*0.96*0.0*0.96*0.05*-1.38*8.35*0.52*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, F.I.*64154610*2013 T3*2013-07-01*2013-09-30*3415*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Elevado*0.04*0.17**247916.7*324**2904000*false*11.7145*0.48*0.0*0.48*0.03*-3.38*8.25*0.53*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, F.I.*64154610*2013 S1*2013-01-01*2013-06-30*3415*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Elevado*0.0*0.14**352005.67*386**4268000*false*12.1236*0.95*0.0*0.95*0.05*-5.83*8.11*0.52*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BS BONOS EMERGENTES, F.I.*64154610*2013 T1*2013-01-01*2013-03-31*3415*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Elevado*0.0*0.12**585386.24*2218**7536000*false*12.8735*0.47*0.0*0.47*0.02*0.8*6.65*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, F.I.*64154610*2014 S2*2014-07-01*2014-12-31*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.04**6757099.4*14942**93282000*false*13.8051*0.96*0.0*0.96*0.05*5.62*6.16*0.5*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, F.I.*64154610*2014 T3*2014-07-01*2014-09-30*3415*bsinversion@bancsabadell.com*BB (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.07**3210617.3*9874**41965000*false*13.0706*0.48*0.0*0.48*0.03*7.0*5.2*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, F.I.*64154610*2014 S1*2014-01-01*2014-06-30*3415*bsinversion@bancsabadell.com*BB (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.24**4409346.56*10994**53862000*false*12.2153*0.94*0.0*0.94*0.05*3.82*5.99*0.5*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, F.I.*64154610*2014 T1*2014-01-01*2014-03-31*3415*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Elevado*0.0*0.23**2263203.17*7937**26628000*false*11.7656*0.46*0.0*0.46*0.02*1.84*7.88*0.49*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - BASE*64154610*2015 T 3*2015-07-01*2015-09-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.02*0.0**550017.94*830*[]*7917000*false*14.3941*0.48*0.0*0.48*0.03*-1.35*11.38*0.49*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - PLUS*64154610*2015 T 3*2015-07-01*2015-09-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.02*0.0**417242.56*98*[]*6019000*false*14.426*0.3*0.0*0.3*0.03*-1.19*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-64154610_da"" decimals=""2"" unitref=""pure"">11.38</iic-com-fon:volatilidadvalorliquidativo>]"*0.33*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - PREMIER*64154610*2015 T 3*2015-07-01*2015-09-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.02*0.0**1899694.0*2*[]*27439000*false*14.4438*0.21*0.0*0.21*0.03*-1.1*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-64154610_da"" decimals=""2"" unitref=""pure"">11.38</iic-com-fon:volatilidadvalorliquidativo>]"*0.24*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - CARTERA*64154610*2015 T 3*2015-07-01*2015-09-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.02*0.0**3864720.21*19042*[]*55691000*false*14.41*0.39*0.0*0.39*0.03*-1.27*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-64154610_da"" decimals=""2"" unitref=""pure"">11.38</iic-com-fon:volatilidadvalorliquidativo>]"*0.42*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - BASE*64154610*2015 S 1*2015-01-01*2015-06-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.01**593147.14*810*[]*8655000*false*14.5914*0.95*0.0*0.95*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - PLUS*64154610*2015 S 1*2015-01-01*2015-06-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.01**542386.17*123*[]*7918000*false*14.5991*0.09*0.0*0.09*0.01*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - PREMIER*64154610*2015 S 1*2015-01-01*2015-06-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.01**2177933.0*2*[]*31806000*false*14.6037*0.05*0.0*0.05*0.01*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - CARTERA*64154610*2015 S 1*2015-01-01*2015-06-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.01**4422441.92*18946*[]*64547000*false*14.5953*0.12*0.0*0.12*0.01*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, F.I.*64154610*2015 T1*2015-01-01*2015-03-31*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.02**8691680.2*18255**134538000*false*15.479*0.47*0.0*0.47*0.02*12.13*8.23*0.49*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, F.I.*64154610*2014 S2*2014-07-01*2014-12-31*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.04**6757099.4*14942**93282000*false*13.8051*0.96*0.0*0.96*0.05*5.62*6.16*0.5*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - BASE*64154610*2016 T 3*2016-07-01*2016-09-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.0**578417.66*936*[]*9128000*false*15.7812*0.48*0.0*0.48*0.03*1.16*8.7*0.51*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - PLUS*64154610*2016 T 3*2016-07-01*2016-09-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.0**665917.78*373*[]*10605000*false*15.9251*0.3*0.0*0.3*0.03*1.34*8.7*0.33*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS EMERGENTES, FI*SABADELL BONOS EMERGENTES, FI - PREMIER*64154610*2016 T 3*2016-07-01*2016-09-30*3415*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.0**1105407.03*3*[]*17689000*false*16.0019*0.21*0.0*0.21*0.03*1.42*8.7*0.24*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
