fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Semester 2 2009*2009-07-01*2009-12-31*553*www.caja-ingenieros.es*n.d.*Medio-Alto*1.42*0.7**1571557.68*1140*0.0*15350826*false*9.7679***1.76*0.1*0.88*13.39*0.92*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Trimester 3 2009*2009-07-01*2009-09-30*553*www.caja-ingenieros.es*n.d.*Medio-Alto*0.91*0.7**1605724.4*1159*0.0*15547633*false*9.6826***0.96*0.05*10.65*9.33*1.19*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Semester 1 2009*2009-01-01*2009-06-30*553*WWW.CAJA-INGENIEROS.ES*n.d.*Medio-Alto*1.98*2.6**1650230.26*1178*0.0*14440281*false*8.7505***0.94*0.08*9.77*18.13*0.59*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Trimester 3 2010*2010-07-01*2010-09-30*553*www.caja-ingenieros.es*n.d.*Medio-Alto*0.39*0.26**1612103.79*1146*0.0*16657673*false*10.3329***0.75*0.05*6.23*12.14*0.89*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Semester 1 2010*2010-01-01*2010-06-30*553*www.caja-ingenieros.es*n.d.*Medio-Alto*1.09*0.25**1631750.48*1134*0.0*15871947*false*9.727***0.67*0.1*-3.95*18.03*0.5*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Trimester 1 2010*2010-01-01*2010-03-31*553*www.caja-ingenieros.es*n.d.*Medio-Alto*0.91*0.25**1601069.37*1149*0.0*16215170*false*10.1277***0.42*0.05*3.68*9.16*0.58*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Semester 2 2009*2009-07-01*2009-12-31*553*www.caja-ingenieros.es*n.d.*Medio-Alto*1.42*0.7**1571557.68*1140*0.0*15350826*false*9.7679***1.76*0.1*0.88*13.39*0.92*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Trimester 3 2011*2011-07-01*2011-09-30*553*www.caja-ingenieros.es*n.d.*Medio-Alto*0.75*1.01**1275328.44*980*0.0*11595775*false*9.0924***0.34*0.05*-13.18*21.41*0.56*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Semester 1 2011*2011-01-01*2011-06-30*553*www.caja-ingenieros.es*n.d.*Medio-Alto*1.24*0.5**1345577.65*1060*0.0*14091517*false*10.4725***0.67*0.1*-1.3*10.2*0.55*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Trimester 1 2011*2011-01-01*2011-03-31*553*www.caja-ingenieros.es*n.d.*Medio-Alto*0.83*0.49**1609278.73*1261*0.0*17074426*false*10.61***0.33*0.05*-2.01*9.51*0.61*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Semester 2 2010*2010-07-01*2010-12-31*553*www.caja-ingenieros.es*n.d.*Medio-Alto*0.9*0.26**1576757.13*1194*0.0*17072839*false*10.8278***1.61*0.1*4.79*8.83*1.07*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CAJA INGENIEROS RENTA*48641013*Trimester 3 2012*2012-07-01*2012-09-30*553*atencionalsocio@caja-ingenieros.es*ND*Medio-alto*0.21*0.19**1075187.84*803*0.0*11408518*false*10.6107*0.33*0.0*0.33*0.05*6.91*11.79*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CAJA INGENIEROS RENTA*48641013*Semester 1 2012*2012-01-01*2012-06-30*553*atencionalsocio@caja-ingenieros.es*ND*Medio-alto*1.3*0.31**1102219.94*835*0.0*10939917*false*9.9253*0.67*0.0*0.67*0.1*-2.04*15.36*0.55*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Trimester 1 2012*2012-01-01*2012-03-31*553*www.caja-ingenieros.es*n.d.*Medio-Alto*0.31*0.92**1173639.15*890*0.0*11891023*false*10.1318*0.34**0.34*0.05*7.91*11.59*0.39*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*C.I. RENTA FI*48641013*Semester 2 2011*2011-07-01*2011-12-31*553*www.caja-ingenieros.es*n.d.*Medio-Alto*1.59*1.01**1216701.54*922*0.0*11423251*false*9.3887*0.68**0.68*0.1*3.26*18.71*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Semester 2 2013*2013-07-01*2013-12-31*553*atencionalsocio@caja-ingenieros.es*ND*Valor 6, en una escala de 1 al 7.*0.14*0.0**1798977.29*1522*0.0*21985030*false*12.2208*0.68*0.72*1.4*0.1*3.3*6.47*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Trimester 3 2013*2013-07-01*2013-09-30*553*atencionalsocio@caja-ingenieros.es*ND*Valor 6, en una escala de 1 al 7.*0.0*0.0**1547463.53*1289*0.0*18307245*false*11.8305*0.34*0.44*0.78*0.05*5.15*7.25*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Semester 1 2013*2013-01-01*2013-06-30*553*atencionalsocio@caja-ingenieros.es*ND*Valor 6, en una escala de 1 al 7.*0.23*0.01**1378475.48*1114*0.0*15508895*false*11.2508*0.67*0.24*0.91*0.1*-1.73*10.65*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Trimester 1 2013*2013-01-01*2013-03-31*553*atencionalsocio@caja-ingenieros.es*ND*Medio-alto*0.16*0.02**1323210.78*1106*0.0*15149569*false*11.4491*0.33*0.42*0.75*0.05*4.67*6.26*0.39*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Semester 2 2014*2014-07-01*2014-12-31*553*atencionalsocio@caja-ingenieros.es*ND*Valor 6, en una escala de 1 al 7.*0.29*0.0**1733590.18*1462*0.0*21883005*false*12.6229*0.68*0.06*0.74*0.1*1.06*12.84*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Trimester 3 2014*2014-07-01*2014-09-30*553*atencionalsocio@caja-ingenieros.es*ND*Valor 6, en una escala de 1 al 7.*0.09*0.0**1737248.86*1505*0.0*21698420*false*12.4901*0.34*-0.03*0.31*0.05*-0.28*7.56*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Semester 1 2014*2014-01-01*2014-06-30*553*atencionalsocio@caja-ingenieros.es*ND*Valor 6, en una escala de 1 al 7.*1.17*0.0**1736178.37*1500*0.0*21746628*false*12.5256*0.67*0.22*0.89*0.1*3.29*5.79*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Trimester 1 2014*2014-01-01*2014-03-31*553*atencionalsocio@caja-ingenieros.es*ND*Valor 6, en una escala de 1 al 7.*0.99*0.0**1817119.38*1574*0.0*22035664*false*12.1267*0.34*0.0*0.34*0.05*-0.77*9.26*0.39*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Trimester 3 2015*2015-07-01*2015-09-30*553*atencionalsocio@caja-ingenieros.es*ND*Valor 5, en una escala de 1 al 7.*0.29*0.0**2291945.48*2128*0.0*29046121*false*12.6731*0.34*-0.1*0.24*0.05*-3.14*14.21*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Semester 1 2015*2015-01-01*2015-06-30*553*atencionalsocio@caja-ingenieros.es*ND*Valor 5, en una escala de 1 al 7.*1.41*0.0**2238096.5*2035*0.0*29283267*false*13.084*0.68*0.16*0.84*0.1*-4.52*9.72*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Trimester 1 2015*2015-01-01*2015-03-31*553*atencionalsocio@caja-ingenieros.es*ND*Valor 5, en una escala de 1 al 7.*1.36*0.0**1919348.3*1728*0.0*26302172*false*13.7037*0.34*0.73*1.07*0.05****CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Semester 2 2014*2014-07-01*2014-12-31*553*atencionalsocio@caja-ingenieros.es*ND*Valor 6, en una escala de 1 al 7.*0.29*0.0**1733590.18*1462*0.0*21883005*false*12.6229*0.68*0.06*0.74*0.1*1.06*12.84*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Semester 2 2016*2016-07-01*2016-12-31*553*atencionalsocio@caja-ingenieros.es*ND*Valor 5, en una escala de 1 al 7.*0.4*0.0**2078488.37*2067*0.0*27693615*false*13.3239*0.68*0.04*0.72*0.1*0.22*6.54*0.39*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS RENTA, FI*CI RENTA, FI*48641013*Trimester 3 2016*2016-07-01*2016-09-30*553*atencionalsocio@caja-ingenieros.es*ND*Valor 5, en una escala de 1 al 7.*0.25*0.0**2227816.3*2156*0.0*29618293*false*13.2948*0.34*0.03*0.37*0.05*2.34*6.56*0.39*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
