fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MEDIOLANUM EUROPA R.V., FI*FIBANC EUROPA R.V., FI*61392916*Semester 2 2009*2009-07-01*2009-12-31*1048*N/D*ND*Muy alto*0.44*0.41**910455.58*657*0.0*5086574*false*5.5868***1.13*0.05*3.95*9.65*0.62*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*FIBANC EUROPA R.V., FI*61392916*Trimester 3 2009*2009-07-01*2009-09-30*1048*N/D*ND*Muy alto*0.11*0.41**969397.66*681*0.0*5209978*false*5.3744***0.57*0.03*16.97*17.12*0.61*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*FIBANC EUROPA R.V., FI*61392916*Semester 1 2009*2009-01-01*2009-06-30*1048*mprepiso@fibancmediolanum.es*ND*Muy Alto*0.66*0.93**989437.78*699*0.0*4546038*false*4.5946***1.12*0.05*18.66*24.37*0.64*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Semester 2 2010*2010-07-01*2010-12-31*1048*N/D*ND*Muy alto*0.41*0.38**0.0*0*0.0*0*false*0.0*[]*[]*0.0*0.0*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Semester 2 2010*2010-07-01*2010-12-31*1048*N/D*ND*Muy alto*0.41*0.38**697198.29*548*0.0*4176978*false*5.9911*[]*[]*1.13*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI*61392916*Trimester 3 2010*2010-07-01*2010-09-30*1048*N/D*ND*Muy alto*0.16*0.37**733761.83*578*0.0*4188341*false*5.708***0.57*0.03*6.92*17.18*0.61*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI*61392916*Semester 1 2010*2010-01-01*2010-06-30*1048*N/D*ND*Muy alto*0.39*0.39**761355.3*601*0.0*4064424*false*5.3384***1.12*0.05*-7.13*28.84*0.62*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*FIBANC EUROPA R.V., FI*61392916*Trimester 1 2010*2010-01-01*2010-03-31*1048*N/D*ND*Muy alto*0.26*0.4**827839.66*632*0.0*4758517*false*5.7481***0.56*0.02****MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Trimester 3 2011*2011-07-01*2011-09-30*1048*N/D*ND*Muy alto*0.19*0.95**1371.57*5*0.0*6776*false*4.9403*[]*[]*0.47*0.03*-19.61*32.55*0.51*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Trimester 3 2011*2011-07-01*2011-09-30*1048*N/D*ND*Muy alto*0.19*0.95**656047.96*541*0.0*3209182*false*4.8918*[]*[]*0.57*0.03*-19.82*32.55*0.6*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Semester 1 2011*2011-01-01*2011-06-30*1048*N/D*ND*Muy alto*0.58*0.49**2376.37*5*0.0*14604*false*6.1453*[]*[]*0.76*0.04*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Semester 1 2011*2011-01-01*2011-06-30*1048*N/D*ND*Muy alto*0.58*0.49**654937.55*532*0.0*3995838*false*6.1009*[]*[]*1.12*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Trimester 1 2011*2011-01-01*2011-03-31*1048*N/D*ND*Muy alto*0.25*0.34**842.46*3*0.0*5204*false*6.1767*[]*[]*0.29*0.01*2.66*14.16*0.33*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Trimester 1 2011*2011-01-01*2011-03-31*1048*N/D*ND*Muy alto*0.25*0.34**671967.73*549*0.0*4115034*false*6.1239*[]*[]*0.55*0.02*2.22*14.07*0.6*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Semester 2 2010*2010-07-01*2010-12-31*1048*N/D*ND*Muy alto*0.41*0.38**0.0*0*0.0*0*false*0.0*[]*[]*0.0*0.0*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Semester 2 2010*2010-07-01*2010-12-31*1048*N/D*ND*Muy alto*0.41*0.38**697198.29*548*0.0*4176978*false*5.9911*[]*[]*1.13*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Trimester 3 2012*2012-07-01*2012-09-30*1048*N/D*ND*6*0.14*0.27**563931.69*488*0.0*3292437*false*5.8384*0.57*0.0*0.57*0.03*7.4*17.23*0.62*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Trimester 3 2012*2012-07-01*2012-09-30*1048*N/D*ND*6*0.14*0.27**5858.7*15*0.0*34684*false*5.9201*0.46*0.0*0.46*0.03*7.52*17.23*0.53*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Semester 1 2012*2012-01-01*2012-06-30*1048*N/D*ND*Muy alto*0.44*0.47**614441.17*513*0.0*3340086*false*5.436*1.12*0.0*1.12*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Semester 1 2012*2012-01-01*2012-06-30*1048*N/D*ND*Muy alto*0.44*0.47**5724.14*15*0.0*31517*false*5.5059*0.92*0.0*0.92*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Trimester 1 2012*2012-01-01*2012-03-31*1048*N/D*ND*Muy alto*0.2*0.48**643234.51*523*0.0*3686532*false*5.7312*0.56*0.0*0.56*0.02*9.21*14.63*0.61*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Trimester 1 2012*2012-01-01*2012-03-31*1048*N/D*ND*Muy alto*0.2*0.48**5079.29*12*0.0*29456*false*5.7992*0.46*0.0*0.46*0.03*9.32*14.63*0.51*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Semester 2 2011*2011-07-01*2011-12-31*1048*N/D*ND*Muy alto*0.34*0.99**638429.43*537*0.0*3350295*false*5.2477*1.14*0.0*1.14*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Semester 2 2011*2011-07-01*2011-12-31*1048*N/D*ND*Muy alto*0.34*0.99**4271.12*7*0.0*22657*false*5.3046*0.97*0.0*0.97*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Trimester 3 2013*2013-07-01*2013-09-30*1048*N/D*ND*6*0.15*0.25**651745.59*520*0.0*4634271*false*7.1106*0.57*0.0*0.57*0.03*9.45*11.64*0.61*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Trimester 3 2013*2013-07-01*2013-09-30*1048*N/D*ND*6*0.15*0.25**165179.32*101*0.0*1196190*false*7.2418*0.45*0.0*0.45*0.03*9.58*11.64*0.51*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Semester 1 2013*2013-01-01*2013-06-30*1048*N/D*ND*6*0.53*0.23**585879.5*514*0.0*3806194*false*6.4965*1.12*0.0*1.12*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Semester 1 2013*2013-01-01*2013-06-30*1048*N/D*ND*6*0.53*0.23**102733.18*85*0.0*678948*false*6.6089*0.89*0.0*0.89*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Trimester 1 2013*2013-01-01*2013-03-31*1048*N/D*ND*6*0.19*0.23**548769.9*496*0.0*3564947*false*6.4963*0.55*0.0*0.55*0.02*5.4*10.93*0.61*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Trimester 1 2013*2013-01-01*2013-03-31*1048*N/D*ND*6*0.19*0.23**58641.21*58*0.0*387089*false*6.601*0.45*0.0*0.45*0.02*5.51*10.93*0.5*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE S*61392916*Semester 2 2012*2012-07-01*2012-12-31*1048*N/D*ND*6*0.5*0.26**546126.66*477*0.0*3365855*false*6.1631*1.13*0.0*1.13*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*MEDIOLANUM EUROPA R.V., FI CLASE L*61392916*Semester 2 2012*2012-07-01*2012-12-31*1048*N/D*ND*6*0.5*0.26**13063.12*30*0.0*81723*false*6.256*0.92*0.0*0.92*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Semester 2 2014*2014-07-01*2014-12-31*1048*N/D*ND*6*0.14*0.21**2008163.07*1471*0.0*15286898*false*7.6122*1.13*0.0*1.13*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Semester 2 2014*2014-07-01*2014-12-31*1048*N/D*ND*6*0.14*0.21**1605232.44*941*0.0*12511125*false*7.794*0.91*0.0*0.91*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Trimester 3 2014*2014-07-01*2014-09-30*1048*N/D*ND*6*0.03*0.19**1860114.31*1371*0.0*14264733*false*7.669*0.57*0.0*0.57*0.03*-0.37*11.73*0.59*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Trimester 3 2014*2014-07-01*2014-09-30*1048*N/D*ND*6*0.03*0.19**1435761.25*891*0.0*11260263*false*7.8427*0.45*0.0*0.45*0.03*-0.3*11.73*0.48*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Semester 1 2014*2014-01-01*2014-06-30*1048*N/D*ND*6*0.42*0.33**1577460.61*1238*0.0*12142024*false*7.6972*1.11*0.0*1.11*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Semester 1 2014*2014-01-01*2014-06-30*1048*N/D*ND*6*0.42*0.33**1193514.11*736*0.0*9388398*false*7.8662*0.89*0.0*0.89*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Trimester 1 2014*2014-01-01*2014-03-31*1048*N/D*ND*6*0.3*0.3**1306751.12*1024*0.0*9830760*false*7.5231*0.55*0.0*0.55*0.02*0.53*12.9*0.59*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Trimester 1 2014*2014-01-01*2014-03-31*1048*N/D*ND*6*0.3*0.3**906124.41*529*0.0*6958661*false*7.6796*0.44*0.0*0.44*0.02*0.64*12.9*0.48*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Trimester 3 2015*2015-07-01*2015-09-30*1048*mediolanum.gestion@mediolanum.es*ND*6*0.04*0.0**2493059.79*1942*0.0*19288758*false*7.737*0.57*0.0*0.57*0.03*-8.81*26.45*0.61*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Trimester 3 2015*2015-07-01*2015-09-30*1048*mediolanum.gestion@mediolanum.es*ND*6*0.04*0.0**2116678.84*1232*0.0*16824083*false*7.9487*0.45*0.0*0.45*0.03*-8.71*26.45*0.5*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE E*61392916*Trimester 3 2015*2015-07-01*2015-09-30*1048*mediolanum.gestion@mediolanum.es*ND*6*0.04*0.0**23261.61*19*0.0*204680*false*8.799*0.25*0.0*0.25*0.02*-8.37*26.43*0.3*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Semester 1 2015*2015-01-01*2015-06-30*1048*mediolanum.gestion@mediolanum.es*ND*6*0.31*0.21**2265085.73*1750*0.0*19218083*false*8.4845*1.12*0.0*1.12*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Semester 1 2015*2015-01-01*2015-06-30*1048*mediolanum.gestion@mediolanum.es*ND*6*0.31*0.21**1896186.32*1132*0.0*16508931*false*8.7062*0.9*0.0*0.9*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE E*61392916*Semester 1 2015*2015-01-01*2015-06-30*1048*mediolanum.gestion@mediolanum.es*ND*6*0.31*0.21**100.0*1*0.0*960*false*9.6033*0.0*0.0*0.0*0.0*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Trimester 1 2015*2015-01-01*2015-03-31*1048*mediolanum.gestion@mediolanum.es*ND*6*0.28*0.25**2101677.76*1589*0.0*18564506*false*8.833*0.55*0.0*0.55*0.02*16.04*14.54*0.58*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Trimester 1 2015*2015-01-01*2015-03-31*1048*mediolanum.gestion@mediolanum.es*ND*6*0.28*0.25**1719405.79*1019*0.0*15567375*false*9.0542*0.44*0.0*0.44*0.02*16.17*14.55*0.47*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Semester 2 2014*2014-07-01*2014-12-31*1048*N/D*ND*6*0.14*0.21**2008163.07*1471*0.0*15286898*false*7.6122*1.13*0.0*1.13*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Semester 2 2014*2014-07-01*2014-12-31*1048*N/D*ND*6*0.14*0.21**1605232.44*941*0.0*12511125*false*7.794*0.91*0.0*0.91*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE S*61392916*Semester 2 2016*2016-07-01*2016-12-31*1048*mediolanum.gestion@mediolanum.es*ND*6*1.08*0.0**2613842.94*2182*0.0*20926932*false*8.0062*1.13*0.0*1.13*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM EUROPA R.V., FI*CLASE L*61392916*Semester 2 2016*2016-07-01*2016-12-31*1048*mediolanum.gestion@mediolanum.es*ND*6*1.08*0.0**2048819.48*1196*0.0*16945992*false*8.2711*0.9*0.0*0.9*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
