fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA 60 F.I.*95160255*Semester 2 2009*2009-07-01*2009-12-31*2445*bbbk.gestion@grupobbk.com*A+ (IBCA)*Alto*0.04*0.2**903411.61*401*0.0*5991042*false*6.6316***0.68*0.1*3.24*10.07*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA 60 F.I.*95160255*Trimester 3 2009*2009-07-01*2009-09-30*2445*bbbk.gestion@grupobbk.com*A+ (IBCA)*Alto*0.08*0.2**907946.59*397*0.0*5832084*false*6.4234***0.34*0.05*9.65*9.45*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA 60 F.I.*95160255*Semester 1 2009*2009-01-01*2009-06-30*2445*bbk.gestion@grupobbk.com*A+ (IBCA)*Alto*0.21*0.87**933964.99*401*0.0*5471447*false*5.8583***0.67*0.1*8.86*11.96*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA 60 F.I.*95160255*Semester 2 2010*2010-07-01*2010-12-31*2445*bbbk.gestion@grupobbk.com*A (IBCA)*Alto*0.19*0.27**865029.06*398*0.0*5874090*false*6.7906***0.68*0.1*3.1*7.93*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA 60 F.I.*95160255*Trimester 3 2010*2010-07-01*2010-09-30*2445*bbbk.gestion@grupobbk.com*A+ (IBCA)*Alto*0.11*0.24**907253.22*400*0.0*5975730*false*6.5866***0.34*0.05*6.66*11.68*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA 60 F.I.*95160255*Semester 1 2010*2010-01-01*2010-06-30*2445*bbbk.gestion@grupobbk.com*A+ (IBCA)*Alto*0.41*0.18**928005.02*397*0.0*5730883*false*6.1755***0.67*0.1*-7.61*18.65*0.4*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA 60 F.I.*95160255*Trimester 1 2010*2010-01-01*2010-03-31*2445*bbbk.gestion@grupobbk.com*A+ (IBCA)*Alto*0.07*0.18**949549.92*404*0.0*6346949*false*6.6842***0.33*0.05*0.79*9.6*0.4*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA INVERSION F.I.*95160255*Semester 2 2011*2011-07-01*2011-12-31*2445*bbbk.gestion@grupobbk.com*A (IBCA)*Alto*0.75*0.61**873834.08*435*0.0*5634230*false*6.4477*0.68*-0.21*0.47*0.1*8.3*19.16*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA INVERSION F.I.*95160255*Trimester 3 2011*2011-07-01*2011-09-30*2445*bbbk.gestion@grupobbk.com*A (IBCA)*Alto*0.25*0.64**890085.13*443*0.0*5299031*false*5.9534***0.13*0.05*-14.28*25.3*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA INVERSION F.I.*95160255*Semester 1 2011*2011-01-01*2011-06-30*2445*bbbk.gestion@grupobbk.com*A (IBCA)*Alto*1.03*0.45**907650.95*442*0.0*6303999*false*6.9454***0.86*0.1*-1.1*8.13*0.3*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA INVERSION F.I.*95160255*Trimester 1 2011*2011-01-01*2011-03-31*2445*bbbk.gestion@grupobbk.com*A (IBCA)*Alto*0.63*0.29**899666.04*436*0.0*6318205*false*7.0228***0.63*0.05***0.69*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA INVERSION F.I.*95160255*Trimester 3 2012*2012-07-01*2012-09-30*2445*bbbk.gestion@grupobbk.com*BBB- (S&P)*Alto*0.06*0.08**848435.42*420*0.0*5913656*false*6.9701*0.34*0.38*0.72*0.05*4.41*11.25*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA INVERSION F.I.*95160255*Semester 1 2012*2012-01-01*2012-06-30*2445*bbbk.gestion@grupobbk.com*BBB (Fitch)*Alto*0.02*0.15**848071.86*428*0.0*5661609*false*6.6759*0.67*0.3*0.97*0.1*-2.24*13.05*0.4*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA INVERSION F.I.*95160255*Trimester 1 2012*2012-01-01*2012-03-31*2445*bbbk.gestion@grupobbk.com*A- (IBCA)*Alto*0.01*0.13**885625.39*432*0.0*6048090*false*6.8292*0.34*0.51*0.84*0.05*5.92*7.51*0.4*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*BBK GESTION ACTIVA INVERSION F.I.*95160255*Semester 2 2011*2011-07-01*2011-12-31*2445*bbbk.gestion@grupobbk.com*A (IBCA)*Alto*0.75*0.61**873834.08*435*0.0*5634230*false*6.4477*0.68*-0.21*0.47*0.1*8.3*19.16*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*KUTXABANK GESTION ACTIVA INVERSION, FI*95160255*Semester 2 2013*2013-07-01*2013-12-31*2445*kutxabankgestion@kutxabankgestion.es*BBB- (S&P)*Alto*0.37*0.08**1580399.59*835*0.0*13085209*false*8.2797*0.68*0.84*1.53*0.1*4.92*6.27*0.44*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK GESTION ACTIVA INVERSION, FI*KUTXABANK GESTION ACTIVA INVERSION, FI*95160255*Trimester 3 2013*2013-07-01*2013-09-30*2445*kutxabankgestion@kutxabankgestion.es*BBB- (S&P)*Alto*0.09*0.07**1240180.93*675*0.0*9786827*false*7.8915*0.34*0.42*0.76*0.05*4.98*7.28*0.44*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
