fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Semester 2 2014*2014-07-01*2014-12-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.4*0.0**121309.01*90*0.0*1233722*false*10.1701*0.63*[]*0.63*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Trimester 3 2014*2014-07-01*2014-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.19*0.0**100997.89*89*0.0*1010876*false*10.0089*0.32*[]*0.32*0.02*0.18*2.8*0.62*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Trimester 3 2014*2014-07-01*2014-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.19*0.0**113830.61*2*0.0*1147764*false*10.0831*0.19*[]*0.19*0.02*0.31*2.79*0.49*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Trimester 3 2014*2014-07-01*2014-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.19*0.0**2847109.36*35*0.0*28679383*false*10.0732*0.13*[]*0.13*0.02*0.37*2.79*0.43*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE IV OMEGA GLOBAL FUND FI.*86837531*Trimester 3 2014*2014-07-01*2014-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.19*0.0**99072.94*1*0.0*1003487*false*10.1288*0.0*[]*0.0*0.02*0.5*2.79*0.3*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Semester 1 2014*2014-01-01*2014-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.58*0.0**154090.11*90*0.0*1539431*false*9.9905*0.61*[]*0.61*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Semester 1 2014*2014-01-01*2014-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.58*0.0**113830.61*2*0.0*1144209*false*10.0519*0.24*[]*0.24*0.03*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Semester 1 2014*2014-01-01*2014-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.58*0.0**2675312.3*34*0.0*26848443*false*10.0356*0.25*[]*0.25*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE IV OMEGA GLOBAL FUND FI.*86837531*Semester 1 2014*2014-01-01*2014-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.58*0.0**99072.94*1*0.0*998489*false*10.0783*0.0*[]*0.0*0.0*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Trimester 1 2014*2014-01-01*2014-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.31*0.0**64733.67*8*0.0*652444*false*10.0789*0.3*[]*0.3*0.02*-1.12*5.77*0.56*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Trimester 1 2014*2014-01-01*2014-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.31*0.0**63369.79*1*0.0*641822*false*10.1282*0.05*[]*0.05*0.01*-1.36*4.5*0.3*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Trimester 1 2014*2014-01-01*2014-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.31*0.0**2162870.19*7*0.0*21856997*false*10.1056*0.12*[]*0.12*0.02*-0.9*5.8*0.38*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE IV OMEGA GLOBAL FUND FI.*86837531*Trimester 1 2014*2014-01-01*2014-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.31*0.0**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12014_V-86837531_da"" decimals=""2"" unitref=""pure"">-1.12</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T12014_V-86837531_da"" decimals=""2"" unitref=""pure"">-1.36</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T12014_V-86837531_da"" decimals=""2"" unitref=""pure"">-0.90</iic-com:rentabilidadiic>]"*0.0*"[<iic-com:ratiototalgastos contextref=""FIM_T12014_V-86837531_da"" decimals=""2"" unitref=""pure"">0.56</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T12014_V-86837531_da"" decimals=""2"" unitref=""pure"">0.30</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T12014_V-86837531_da"" decimals=""2"" unitref=""pure"">0.38</iic-com:ratiototalgastos>]"*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Trimester 3 2015*2015-07-01*2015-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.25*0.0**76393.3*80*0.0*789649*false*10.3366*0.3*-0.12*0.18*0.02*-1.81*6.83*0.52*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Trimester 3 2015*2015-07-01*2015-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.25*0.0**110511.61*2*0.0*1155633*false*10.4571*0.18*-0.09*0.09*0.02*-1.72*6.9*0.4*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Trimester 3 2015*2015-07-01*2015-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.25*0.0**2682123.41*32*0.0*28107202*false*10.4795*0.13*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32015_V-86837531_da"" decimals=""2"" unitref=""pure"">-0.12</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T32015_V-86837531_da"" decimals=""2"" unitref=""pure"">-0.09</iic-com:comisiongestioncobradaresultados>]"*0.13*0.02*-1.75*7.29*0.35*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE IV OMEGA GLOBAL FUND FI.*86837531*Trimester 3 2015*2015-07-01*2015-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.25*0.0**80283.49*1*0.0*850213*false*10.5901*0.0*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32015_V-86837531_da"" decimals=""2"" unitref=""pure"">-0.12</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T32015_V-86837531_da"" decimals=""2"" unitref=""pure"">-0.09</iic-com:comisiongestioncobradaresultados>]"*0.0*0.02*-1.63*7.29*0.22*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Semester 1 2015*2015-01-01*2015-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.48*0.0**81994.05*80*0.0*863123*false*10.5267*0.62*0.15*0.77*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Semester 1 2015*2015-01-01*2015-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.48*0.0**110511.61*2*0.0*1175844*false*10.64*0.37*0.17*0.54*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Semester 1 2015*2015-01-01*2015-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.48*0.0**2682123.41*32*0.0*28609220*false*10.6666*0.25*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12015_V-86837531_da"" decimals=""2"" unitref=""pure"">0.15</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S12015_V-86837531_da"" decimals=""2"" unitref=""pure"">0.17</iic-com:comisiongestioncobradaresultados>]"*0.25*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE IV OMEGA GLOBAL FUND FI.*86837531*Semester 1 2015*2015-01-01*2015-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.48*0.0**172283.49*1*0.0*1854753*false*10.7657*0.0*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12015_V-86837531_da"" decimals=""2"" unitref=""pure"">0.15</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S12015_V-86837531_da"" decimals=""2"" unitref=""pure"">0.17</iic-com:comisiongestioncobradaresultados>]"*0.0*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Trimester 1 2015*2015-01-01*2015-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.19*0.0**104542.02*81*0.0*1103864*false*10.559*0.31*0.16*0.47*0.02*3.82*4.66*0.59*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Trimester 1 2015*2015-01-01*2015-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.19*0.0**113830.61*2*0.0*1213786*false*10.6631*0.18*0.18*0.36*0.02*3.94*4.66*0.46*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Trimester 1 2015*2015-01-01*2015-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.19*0.0**2820843.17*33*0.0*30139237*false*10.6845*0.12*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12015_V-86837531_da"" decimals=""2"" unitref=""pure"">0.16</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T12015_V-86837531_da"" decimals=""2"" unitref=""pure"">0.18</iic-com:comisiongestioncobradaresultados>]"*0.12*0.02*4.19*4.85*0.4*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE IV OMEGA GLOBAL FUND FI.*86837531*Trimester 1 2015*2015-01-01*2015-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.19*0.0**126569.97*1*0.0*1363195*false*10.7703*0.0*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12015_V-86837531_da"" decimals=""2"" unitref=""pure"">0.16</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T12015_V-86837531_da"" decimals=""2"" unitref=""pure"">0.18</iic-com:comisiongestioncobradaresultados>]"*0.0*0.02*4.32*4.85*0.28*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Semester 2 2014*2014-07-01*2014-12-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.4*0.0**121309.01*90*0.0*1233722*false*10.1701*0.63*[]*0.63*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Semester 2 2014*2014-07-01*2014-12-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.4*0.0**113830.61*2*0.0*1167720*false*10.2584*0.38*[]*0.38*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Semester 2 2014*2014-07-01*2014-12-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.4*0.0**2837273.87*35*0.0*29095546*false*10.2548*0.25*[]*0.25*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE IV OMEGA GLOBAL FUND FI.*86837531*Semester 2 2014*2014-07-01*2014-12-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.4*0.0**298045.66*1*0.0*3077135*false*10.3244*0.0*[]*0.0*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Semester 2 2016*2016-07-01*2016-12-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.91*0.0**65553.81*76*0.0*671482*false*10.2432*0.63*0.0*0.63*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Semester 2 2016*2016-07-01*2016-12-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.91*0.0**58608.35*1*0.0*611227*false*10.429*0.38*0.0*0.38*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Semester 2 2016*2016-07-01*2016-12-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.91*0.0**2681998.1*31*0.0*28145596*false*10.4943*0.25*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S22016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.25*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Trimester 3 2016*2016-07-01*2016-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.38*0.0**70959.09*77*0.0*724147*false*10.2051*0.31*0.0*0.31*0.02*2.81*4.23*0.49*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Trimester 3 2016*2016-07-01*2016-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.38*0.0**58608.35*1*0.0*608190*false*10.3772*0.19*0.0*0.19*0.02*2.94*4.23*0.37*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Trimester 3 2016*2016-07-01*2016-09-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.38*0.0**2681998.1*31*0.0*27988161*false*10.4356*0.13*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T32016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.13*0.02*3.01*4.23*0.3*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Semester 1 2016*2016-01-01*2016-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.89*0.0**70959.09*77*0.0*704326*false*9.9258*0.62*0.0*0.62*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Semester 1 2016*2016-01-01*2016-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.89*0.0**60050.79*1*0.0*605340*false*10.0805*0.38*0.0*0.38*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Semester 1 2016*2016-01-01*2016-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.89*0.0**2681998.1*31*0.0*27170810*false*10.1308*0.25*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S12016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.25*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE IV OMEGA GLOBAL FUND FI.*86837531*Semester 1 2016*2016-01-01*2016-06-30*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.89*0.0**94240.96*1*0.0*968442*false*10.2762*0.0*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S12016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.0*0.04*[]*[]*[]*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE I OMEGA GLOBAL FUND FI.*86837531*Trimester 1 2016*2016-01-01*2016-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.4*0.0**88139.65*78*0.0*885750*false*10.0494*0.31*0.0*0.31*0.02*-4.4*6.58*0.53*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE II 0MEGA GLOBAL FUND FI.*86837531*Trimester 1 2016*2016-01-01*2016-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.4*0.0**60050.79*1*0.0*612115*false*10.1933*0.19*0.0*0.19*0.02*-4.28*6.57*0.41*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE III OMEGA GLOBAL FUND FI*86837531*Trimester 1 2016*2016-01-01*2016-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.4*0.0**2682497.04*32*0.0*27462959*false*10.2378*0.12*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T12016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.12*0.02*-4.22*6.58*0.34*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
OMEGA GLOBAL FUND, FI*CLASE IV OMEGA GLOBAL FUND FI.*86837531*Trimester 1 2016*2016-01-01*2016-03-31*4654*atencionalcliente@omega-capital.com*n.d.*Medio*0.4*0.0**94240.96*1*0.0*977457*false*10.3719*0.0*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T12016_V-86837531_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.0*0.02*-4.1*6.56*0.22*OMEGA GESTION DE INVERSIONES, SGIIC, S.A.*UBS EUROPE SE, SUCURSAL EN ESPAÑA*
