fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2009 S2*2009-07-01*2009-12-31*3425*bsinversion@bancsabadell.com*A*Muy elevado*0.18*0.35**4014676.12*4620**30085000*false*7.4938***1.06*0.05*4.87*24.24*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2009 T3*2009-07-01*2009-09-30*3425*bsinversion@bancsabadell.com*A*Muy elevado*0.06*0.37**3528678.44*3096**25215000*false*7.1457***0.53*0.03*17.57*36.1*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2009 S1*2009-01-01*2009-06-30*3425*bsinversion@bancsabadell.com*A*Muy elevado*0.67*1.45**3542658.33*3195*0.0*21532000*false*6.0779***1.04*0.05*20.59*24.2*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2010 S2*2010-07-01*2010-12-31*3425*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.14*0.56**3783742.48*4384**29119000*false*7.6957***1.06*0.05*3.69*19.4*0.57*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2010 T3*2010-07-01*2010-09-30*3425*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.21*0.45**4185362.32*4661**31065000*false*7.4222***0.53*0.03*6.68*20.46*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2010 S1*2010-01-01*2010-06-30*3425*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.95*0.34**4286597.93*4761**29825000*false*6.9578***1.04*0.05*-9.2*20.34*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2010 T1*2010-01-01*2010-03-31*3425*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*1.04*0.31**4194280.38*4806**32138000*false*7.6624***0.52*0.02*2.25*18.95*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2011 S2*2011-07-01*2011-12-31*3425*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Muy elevado*0.06*1.24**4257690.91*3852**28323000*false*6.6522*1.06*0.0*1.06*0.05*6.18*25.65*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2011 T3*2011-07-01*2011-09-30*3425*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*1.17**4475850.9*4117**28041000*false*6.2651***0.53*0.03*-20.13*21.77*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2011 S1*2011-01-01*2011-06-30*3425*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*0.83**4618220.1*4343**36227000*false*7.8444***1.04*0.05*-0.9*14.83*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2011 T1*2011-01-01*2011-03-31*3425*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*0.63**4545515.45*4384**35980000*false*7.9155***0.52*0.02*2.86*19.31*0.54*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2012 T3*2012-07-01*2012-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Muy elevado*0.4*0.25**3397333.83*3202**24944000*false*7.3422*0.53*0.0*0.53*0.03*8.03*22.66*0.65*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2012 S1*2012-01-01*2012-06-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Muy elevado*0.74*0.4**3331202.01*3306**22640000*false*6.7963*1.05*0.0*1.05*0.05*-5.17*27.48*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2012 T1*2012-01-01*2012-03-31*3425*bsinversion@bancsabadell.com*BBB- (Standard & Poor's)*Muy elevado*0.0*0.41**3744372.11*3543**26835000*false*7.1667*0.52*0.0*0.52*0.02*7.73*26.12*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2011 S2*2011-07-01*2011-12-31*3425*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Muy elevado*0.06*1.24**4257690.91*3852**28323000*false*6.6522*1.06*0.0*1.06*0.05*6.18*25.65*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, F.I.*64166200*2013 S2*2013-07-01*2013-12-31*3425*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Muy elevado*1.15*0.16**6747011.99*7002**63578000*false*9.4232*1.06*0.0*1.06*0.05*6.14*13.52*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, F.I.*64166200*2013 T3*2013-07-01*2013-09-30*3425*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Muy elevado*0.71*0.16**4473086.9*4894**39714000*false*8.8785*0.53*0.0*0.53*0.03*10.41*13.86*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, F.I.*64166200*2013 S1*2013-01-01*2013-06-30*3425*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Muy elevado*1.49*0.14**4016158.69*3599**32296000*false*8.0416*1.04*0.0*1.04*0.05*1.28*15.85*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL BS EUROPA VALOR, F.I.*64166200*2013 T1*2013-01-01*2013-03-31*3425*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Muy elevado*0.77*0.12**3657251.8*3268**29040000*false*7.9403*0.52*0.0*0.52*0.02*2.12*17.34*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, F.I.*64166200*2014 S2*2014-07-01*2014-12-31*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Muy elevado*2.17*0.04**8942029.49*15843**84163000*false*9.412*1.06*0.0*1.06*0.05*-2.76*14.67*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, F.I.*64166200*2014 T3*2014-07-01*2014-09-30*3425*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Muy elevado*1.12*0.1**9232324.24*13915**89364000*false*9.6795*0.53*0.0*0.53*0.03*-0.86*11.94*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, F.I.*64166200*2014 S1*2014-01-01*2014-06-30*3425*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Muy elevado*2.03*0.27**9862527.67*12512**96297000*false*9.7639*1.04*0.0*1.04*0.05*0.16*11.85*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, F.I.*64166200*2014 T1*2014-01-01*2014-03-31*3425*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Muy elevado*0.22*0.24**7867766.96*10123**76701000*false*9.7487*0.52*0.0*0.52*0.02*3.45*13.66*0.54*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - BASE*64166200*2015 T 3*2015-07-01*2015-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.92*0.0**3136588.59*2052*[]*30045000*false*9.579*0.53*0.0*0.53*0.03*-11.46*22.68*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - PLUS*64166200*2015 T 3*2015-07-01*2015-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.92*0.0**1456945.35*138*[]*13995000*false*9.6059*0.4*0.0*0.4*0.03*-11.35*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-64166200_da"" decimals=""2"" unitref=""pure"">22.68</iic-com-fon:volatilidadvalorliquidativo>]"*0.43*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - PREMIER*64166200*2015 T 3*2015-07-01*2015-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.92*0.0**5713717.77*4*[]*55057000*false*9.636*0.25*0.0*0.25*0.03*-11.22*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-64166200_da"" decimals=""2"" unitref=""pure"">22.68</iic-com-fon:volatilidadvalorliquidativo>]"*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - CARTERA*64166200*2015 T 3*2015-07-01*2015-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.92*0.0**8147882.81*20186*[]*78163000*false*9.593*0.47*0.0*0.47*0.03*-11.41*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-64166200_da"" decimals=""2"" unitref=""pure"">22.68</iic-com-fon:volatilidadvalorliquidativo>]"*0.49*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - BASE*64166200*2015 S 1*2015-01-01*2015-06-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*1.64*0.01**2968078.67*1928*[]*32112000*false*10.819*1.05*0.0*1.05*0.05*-2.67*[]*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - PLUS*64166200*2015 S 1*2015-01-01*2015-06-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*1.64*0.01**1362861.48*158*[]*14768000*false*10.8357*0.46*0.0*0.46*0.03*-2.54*[]*0.42*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - PREMIER*64166200*2015 S 1*2015-01-01*2015-06-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*1.64*0.01**4415441.12*3*[]*47922000*false*10.8532*0.3*0.0*0.3*0.03*-2.41*[]*0.27*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - CARTERA*64166200*2015 S 1*2015-01-01*2015-06-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*1.64*0.01**8167495.22*20063*[]*88438000*false*10.828*0.55*0.0*0.55*0.03*-2.6*[]*0.49*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR CLASE BASE*64166200*2015 T 1*2015-01-01*2015-03-31*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.02**2809044.81*1730*[]*31225000*false*11.1158*0.52*0.0*0.52*0.02*[]*[]*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR CLASE PLUS*64166200*2015 T 1*2015-01-01*2015-03-31*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.02**604759.12*36*[]*6724000*false*11.1184*0.06*0.0*0.06*0.0*[]*[]*0.06*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR CLASE PREMIER*64166200*2015 T 1*2015-01-01*2015-03-31*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.02**1818765.86*4*[]*20226000*false*11.1207*0.03*0.0*0.03*0.0*[]*[]*0.04*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR CLASE CARTERA*64166200*2015 T 1*2015-01-01*2015-03-31*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.02**8613517.25*18178*[]*95760000*false*11.1174*0.06*0.0*0.06*0.0*[]*[]*0.07*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, F.I.*64166200*2014 S2*2014-07-01*2014-12-31*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Muy elevado*2.17*0.04**8942029.49*15843**84163000*false*9.412*1.06*0.0*1.06*0.05*-2.76*14.67*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - BASE*64166200*2016 T 3*2016-07-01*2016-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**2501293.42*1829*[]*23474000*false*9.3848*0.53*0.0*0.53*0.03*5.59*23.16*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - PLUS*64166200*2016 T 3*2016-07-01*2016-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**1927505.15*451*[]*18226000*false*9.4559*0.4*0.0*0.4*0.03*5.72*23.17*0.43*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - PREMIER*64166200*2016 T 3*2016-07-01*2016-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**4166899.39*4*[]*39771000*false*9.5446*0.25*0.0*0.25*0.03*5.88*23.16*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - CARTERA*64166200*2016 T 3*2016-07-01*2016-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**6025172.72*18421*[]*56767000*false*9.4217*0.46*0.0*0.46*0.03*5.66*23.16*0.49*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL EUROPA VALOR, FI*SABADELL EUROPA VALOR, FI - PYME*64166200*2016 T 3*2016-07-01*2016-09-30*3425*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*9.6581*0.0*0.0*0.0*0.0*5.66*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64166200_da"" decimals=""2"" unitref=""pure"">23.16</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64166200_da"" decimals=""2"" unitref=""pure"">23.17</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64166200_da"" decimals=""2"" unitref=""pure"">23.16</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64166200_da"" decimals=""2"" unitref=""pure"">23.16</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
