fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Semester 2 2009*2009-07-01*2009-12-31*2922*bbk.gestion@grupobbk.com*A+ (IBCA)*Bajo*0.38*0.2**15248943.9*4979*0.0*98201042*false*6.4399***0.55*0.05*-0.01*0.21*0.29*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Trimester 3 2009*2009-07-01*2009-09-30*2922*bbk.gestion@grupobbk.com*A+ (IBCA)*Bajo*0.11*0.2**13767852.41*4788*0.0*88676101*false*6.4408***0.29*0.02*0.26*0.2*0.31*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK MONETARIO DINAMICO F.I.*95306122*Semester 1 2009*2009-01-01*2009-06-30*2922*bbk.gestion@grupobbk.com*A+ (IBCA)*Bajo*1.53*0.89**14163365.44*4818*0.0*90989248*false*6.4243***0.55*0.05*0.48*0.28*0.31*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Semester 2 2010*2010-07-01*2010-12-31*2922*bbk.gestion@grupobbk.com*A (IBCA)*Bajo*0.22*0.37**19066807.24*6870*0.0*122619236*false*6.431***0.55*0.05*-0.2*0.32*0.31*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Trimester 3 2010*2010-07-01*2010-09-30*2922*bbk.gestion@grupobbk.com*A+ (IBCA)*Bajo*0.09*0.29**19257167.8*6627*0.0*124086618*false*6.4437***0.28*0.03*0.45*0.52*0.3*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Semester 1 2010*2010-01-01*2010-06-30*2922*bbk.gestion@grupobbk.com*A+ (IBCA)*Bajo*0.43*0.18**19983843.67*6474*0.0*128189596*false*6.4147***0.55*0.05*-0.61*0.73*0.3*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Trimester 1 2010*2010-01-01*2010-03-31*2922*bbk.gestion@grupobbk.com*A+ (IBCA)*Bajo*0.29*0.18**19669993.83*6126*0.0*126946172*false*6.4538***0.27*0.02*0.22*0.26*0.3*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Trimester 3 2011*2011-07-01*2011-09-30*2922*bbk.gestion@grupobbk.com*A (IBCA)*Bajo*0.2*0.81**11347915.76*7276*0.0*72650621*false*6.4021***0.28*0.03*-0.72*0.99*0.31*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Semester 1 2011*2011-01-01*2011-06-30*2922*bbk.gestion@grupobbk.com*A (IBCA)*Bajo*0.44*0.69**12563360.26*7396*0.0*81011709*false*6.4483***0.55*0.05*-0.11*0.4*0.3*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Trimester 1 2011*2011-01-01*2011-03-31*2922*bbk.gestion@grupobbk.com*A (IBCA)*Bajo*0.14*0.5**16652977.16*7279*0.0*107504710*false*6.4556***0.27*0.02*0.38*0.66*0.3*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Semester 2 2010*2010-07-01*2010-12-31*2922*bbk.gestion@grupobbk.com*A (IBCA)*Bajo*0.22*0.37**19066807.24*6870*0.0*122619236*false*6.431***0.55*0.05*-0.2*0.32*0.31*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Semester 2 2012*2012-07-01*2012-12-31*2922*bbk.gestion@kutxabankgestion.es*BBB- (S&P)*Bajo*0.02*0.11**10094436.72*5952*0.0*65914421*false*6.5298*0.55*0.05*0.6*0.05*0.25*0.3*0.39*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Trimester 3 2012*2012-07-01*2012-09-30*2922*bbk.gestion@grupobbk.com*BBB- (S&P)*Bajo*0.02*0.13**10231347.2*5921*0.0*66639499*false*6.5133*0.28*0.02*0.29*0.03*0.23*0.48*0.42*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Semester 1 2012*2012-01-01*2012-06-30*2922*bbk.gestion@grupobbk.com*BBB (Fitch)*Bajo*0.2*0.2**10275922.95*5990*0.0*66775247*false*6.4982*0.55*0.02*0.57*0.05*-0.01*0.48*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Trimester 1 2012*2012-01-01*2012-03-31*2922*bbk.gestion@grupobbk.com*A- (IBCA)*Bajo*0.04*0.19**10827767.08*6083*0.0*70370527*false*6.4991*0.27*0.01*0.29*0.02*0.89*0.44*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*KUTXABANK MULTIESTRATEGIA, FI*95306122*Semester 2 2013*2013-07-01*2013-12-31*2922*kutxabankgestion@kutxabankgestion.es*BBB- (S&P)*2 en una escala del 1 al 7*0.1*0.1**8131793.02*10910*0.0*53296505*false*6.5541*0.56*0.01*0.57*0.05*0.17*0.38*0.39*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*KUTXABANK MULTIESTRATEGIA, FI*95306122*Trimester 3 2013*2013-07-01*2013-09-30*2922*kutxabankgestion@kutxabankgestion.es*BBB- (S&P)*Bajo*0.0*0.09**11011554.42*9028*0.0*72050578*false*6.5432*0.28*0.0*0.28*0.03*0.12*0.4*0.4*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*KUTXABANK MULTIESTRATEGIA, FI*95306122*Semester 1 2013*2013-01-01*2013-06-30*2922*kutxabankgestion@kutxabankgestion.es*BBB- (S&P)*Bajo*0.04*0.08**10353614.76*8003*0.0*67664115*false*6.5353*0.55*0.0*0.55*0.05*-0.02*0.52*0.41*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*BBK DINAMICO F.I.*95306122*Trimester 1 2013*2013-01-01*2013-03-31*2922*bbk.gestion@kutxabankgestion.es*BBB- (S&P)*Bajo*0.09*0.07**10334674.73*6390*0.0*67550543*false*6.5363*0.27*0.0*0.27*0.02*0.1*0.35*0.39*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*KUTXABANK MULTIESTRATEGIA, FI*95306122*Semester 2 2014*2014-07-01*2014-12-31*2922*kutxabank.gestion@kutxabankgestion.es*BBB (Fitch)*2 en una escala del 1 al 7*0.27*0.01**15203071.82*26658*0.0*100088837*false*6.5835*0.55*0.01*0.57*0.05*0.06*0.81*0.43*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*KUTXABANK MULTIESTRATEGIA, FI*95306122*Trimester 3 2014*2014-07-01*2014-09-30*2922*kutxabank.gestion@kutxabankgestion.es*BBB- (S&P)*2 en una escala del 1 al 7*0.18*0.02**13369523.12*23138*0.0*87962710*false*6.5793*0.28*0.01*0.28*0.03*0.15*0.5*0.42*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
KUTXABANK BOLSA SMALL & MID CAPS EURO, FI*KUTXABANK MULTIESTRATEGIA, FI*95306122*Semester 1 2014*2014-01-01*2014-06-30*2922*kutxabank.gestion@kutxabankgestion.es*BBB- (S&P)*2 en una escala del 1 al 7*0.17*0.2**11359741.28*19323*0.0*74630976*false*6.5698*0.54*0.0*0.55*0.05*-0.21*0.47*0.43*KUTXABANK GESTION, SGIIC, S.A.*CECABANK, S.A.*
