fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Semester 2 2009*2009-07-01*2009-12-31*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.43*0.44**24998.67*1021*0.0*23500275*false*940.0611***0.5*0.05*0.6*5.54*0.28*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Trimester 3 2009*2009-07-01*2009-09-30*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.02*0.5**25752.25*1052*0.0*24063397*false*934.4193***0.25*0.03*-2.44*5.78*0.28*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Semester 1 2009*2009-01-01*2009-06-30*1486*atencion.cliente.gescooperativo@cajarural.com*A*Bajo*0.32*1.0**26149.95*1082*0.0*25045193*false*957.753***0.5*0.05*-3.22*7.33*0.28*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Semester 2 2010*2010-07-01*2010-12-31*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.36*0.49**32320.99*1812*0.0*32747510*false*1013.1963***0.34*0.02*0.02*1.87*0.2*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Trimester 3 2010*2010-07-01*2010-09-30*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.0*0.4**20119.36*961*0.0*20381735*false*1013.0411***0.14*0.02****GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Semester 1 2010*2010-01-01*2010-06-30*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.73*0.37**23917.52*975*0.0*25178596*false*1052.7259***0.5*0.05*7.04*8.17*0.28*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Trimester 1 2010*2010-01-01*2010-03-31*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.76*0.34**24614.43*1007*0.0*24208345*false*983.5022***0.25*0.02*4.62*7.14*0.28*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Semester 2 2011*2011-07-01*2011-12-31*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.0*0.94**31712.66*1756*0.0*32999749*false*1040.5859*0.5**0.5*0.03*1.5*3.16*0.27*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Trimester 3 2011*2011-07-01*2011-09-30*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.0*1.03**31926.71*1771*0.0*32732218*false*1025.2299***0.25*0.01*1.69*2.32*0.27*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Semester 1 2011*2011-01-01*2011-06-30*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.28*0.86**32027.98*1784*0.0*32292055*false*1008.2452***0.5*0.02*-0.25*2.19*0.27*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Trimester 1 2011*2011-01-01*2011-03-31*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.26*0.66**32130.12*1799*0.0*32476182*false*1010.7705***0.25*0.01*-0.24*2.11*0.26*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL BONOS 2 AÑOS FI*82037508*Semester 2 2012*2012-07-01*2012-12-31*1486*atencion.cliente.gescooperativo@cajarural.com*Ba1 (MOODY'S)*Bajo/Medio*0.88*0.13**11606.77*501*0.0*12680503*false*1092.509*0.69**0.69*0.03*1.46*1.83*0.39*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL BONOS 2 AÑOS FI*82037508*Trimester 3 2012*2012-07-01*2012-09-30*1486*atencion.cliente.gescooperativo@cajarural.com*Ba1 (MOODY'S)*Bajo*0.69*0.16**8062.93*454*0.0*8681969*false*1076.7765*0.3**0.3*0.01***0.33*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZADO FI*82037508*Semester 1 2012*2012-01-01*2012-06-30*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.0*0.31**9458.99*543*0.0*9895361*false*1046.1331*0.42**0.42*0.02*0.55*2.83*0.17*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL EURO DOLAR GARANTIZ FI*82037508*Trimester 1 2012*2012-01-01*2012-03-31*1486*atencion.cliente.gescooperativo@cajarural.com*A1  (MOODY'S)*Bajo*0.16*0.34**31608.92*1751*0.0*32885566*false*1040.3887*0.25**0.25*0.01*-0.02*3.15*0.27*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL BONOS 2 AÑOS FI*82037508*Semester 2 2013*2013-07-01*2013-12-31*1486*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*4 en una escala del 1 al 7*0.0*0.11**64666.53*2349*0.0*73486043*false*1136.3844*0.75**0.75*0.03*0.51*0.75*0.39*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL BONOS 2 AÑOS FI*82037508*Trimester 3 2013*2013-07-01*2013-09-30*1486*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*4 en una escala del 1 al 7*0.0*0.09**55881.43*1715*0.0*63182358*false*1130.6503*0.38**0.38*0.01*1.16*1.11*0.39*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL BONOS 2 AÑOS FI*82037508*Semester 1 2013*2013-01-01*2013-06-30*1486*atencion.cliente.gescooperativo@cajarural.com*Ba1 (MOODY'S)*Bajo/Medio*0.04*0.09**37968.0*1369*0.0*42437479*false*1117.717*0.74**0.74*0.02*0.25*1.57*0.39*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL BONOS 2 AÑOS FI*82037508*Trimester 1 2013*2013-01-01*2013-03-31*1486*atencion.cliente.gescooperativo@cajarural.com*Ba1 (MOODY'S)*Bajo/Medio*0.0*0.09**25610.19*985*0.0*28554588*false*1114.9699*0.37**0.37*0.01*2.06*1.73*0.38*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS 2 AÑOS, FI*RURAL BONOS 2 AÑOS FI*82037508*Trimester 3 2014*2014-07-01*2014-09-30*1486*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*2 en una escala del 1 al 7*0.0*0.03**79778.05*3456*0.0*92055535*false*1153.8955*0.25**0.25*0.01***0.27*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
