fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2009 S2*2009-07-01*2009-12-31*4125*bsinversion@bancsabadell.com*A*Medio*0.0*0.36**7137256.81*1116**78459000*false*10.9929***0.48*0.03*2.55**0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2009 T3*2009-07-01*2009-09-30*4125*bsinversion@bancsabadell.com*A*Medio*0.0*0.37**7713597.49*1161**82685000*false*10.7194***0.24*0.01****SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2009 S1*2009-01-01*2009-06-30*4125*bsinversion@bancsabadell.com*A*Medio*0.0*0.56**7713597.49*1173*0.0*78769000*false*10.21***0.2*0.01***0.22*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2010 S2*2010-07-01*2010-12-31*4125*bsinversion@bancsabadell.com*A (Standard & Poor's)*Medio*0.73*0.54**4549772.86*857**51916000*false*11.4107***0.48*0.03*-0.63*1.98*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2010 T3*2010-07-01*2010-09-30*4125*bsinversion@bancsabadell.com*A (Standard & Poor's)*Medio*0.54*0.46**5806252.34*948**66670000*false*11.4824***0.24*0.01*1.17*2.11*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2010 S1*2010-01-01*2010-06-30*4125*bsinversion@bancsabadell.com*A (Standard & Poor's)*Medio*0.05*0.35**6028081.66*977**68416000*false*11.3496***0.47*0.02*0.76*2.35*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2010 T1*2010-01-01*2010-03-31*4125*bsinversion@bancsabadell.com*A (Standard & Poor's)*Medio*0.0*0.35**6612497.66*1026**74480000*false*11.2636***0.23*0.01*2.46**0.29*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2011 S2*2011-07-01*2011-12-31*4125*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Medio*0.0*1.12**3810401.53*738**44073000*false*11.5666*0.48*0.0*0.48*0.03*1.56*2.13*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2011 T3*2011-07-01*2011-09-30*4125*bsinversion@bancsabadell.com*A (Standard & Poor's)*Medio*0.0*1.01**3887666.37*757**44277000*false*11.389***0.24*0.01*-0.75*2.09*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2011 S1*2011-01-01*2011-06-30*4125*bsinversion@bancsabadell.com*A (Standard & Poor's)*Medio*0.07*0.88**4049953.21*786**46474000*false*11.4752***0.47*0.02*0.57*1.83*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2011 T1*2011-01-01*2011-03-31*4125*bsinversion@bancsabadell.com*A (Standard & Poor's)*Medio*0.0*0.68**4307205.12*810**49144000*false*11.4097***0.23*0.01*-0.01*2.06*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2012 S2*2012-07-01*2012-12-31*4125*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Medio*0.23*0.22**3225227.5*670**40087000*false*12.4291*0.48*0.0*0.48*0.03*1.43*1.41*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2012 T3*2012-07-01*2012-09-30*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Medio*0.0*0.26**3347174.09*687**41017000*false*12.2544*0.24*0.0*0.24*0.01*2.71*1.69*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2012 S1*2012-01-01*2012-06-30*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Medio*0.13*0.39**3388194.4*694**40425000*false*11.9312*0.47*0.0*0.47*0.02*-0.92*2.07*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2012 T1*2012-01-01*2012-03-31*4125*bsinversion@bancsabadell.com*BBB- (Standard & Poor's)*Medio*0.0*0.4**3742657.88*725**45071000*false*12.0424*0.24*0.0*0.24*0.01*4.11*2.05*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL RENTABILIDAD OBJETIVO 1, F.I.*65098865*2013 S2*2013-07-01*2013-12-31*4125*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Medio*0.0*0.17**2744206.91*614**34668000*false*12.6332*0.48*0.0*0.48*0.03*-0.01*0.32*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL RENTABILIDAD OBJETIVO 1, F.I.*65098865*2013 T3*2013-07-01*2013-09-30*4125*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Medio*0.0*0.16**2805583.74*620**35448000*false*12.6347*0.24*0.0*0.24*0.01*0.13*0.47*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL RENTABILIDAD OBJETIVO 1, F.I.*65098865*2013 S1*2013-01-01*2013-06-30*4125*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Medio*0.25*0.13**2876901.22*640**36302000*false*12.6184*0.47*0.0*0.47*0.02*0.61*0.9*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BS RENTABILIDAD OBJETIVO 1, F.I.*65098865*2013 T1*2013-01-01*2013-03-31*4125*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Medio*0.04*0.1**3152101.85*649**39535000*false*12.5426*0.23*0.0*0.23*0.01*0.91*1.2*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS CLASE BASE*65098865*2014 S 2*2014-07-01*2014-12-31*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.03**437032.82*169*[]*5510000*false*12.6081*0.0*0.0*0.0*0.0*[]*[]*2.19*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS CLASE PLUS*65098865*2014 S 2*2014-07-01*2014-12-31*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.03**98699.36*5*[]*1246000*false*12.6192*0.0*0.0*0.0*0.0*[]*[]*0.2*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS CLASE PREMIER*65098865*2014 S 2*2014-07-01*2014-12-31*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.03**0.0*0*[]*0*false*12.625*0.0*0.0*0.0*0.0*[]*[]*"[<iic-com:ratiototalgastos contextref=""FIM_S22014_V-65098865_daq"" decimals=""2"" unitref=""pure"">2.19</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S22014_V-65098865_daq"" decimals=""2"" unitref=""pure"">.20</iic-com:ratiototalgastos>]"*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL RENTABILIDAD OBJETIVO 1, F.I.*65098865*2014 T3*2014-07-01*2014-09-30*4125*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Medio*0.0*0.04**653774.98*211**8256000*false*12.6279*0.0*0.0*0.0*0.0*0.0*0.1*0.01*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL RENTABILIDAD OBJETIVO 1, F.I.*65098865*2014 S1*2014-01-01*2014-06-30*4125*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Medio*0.2*0.25**1075282.35*301**13579000*false*12.6279*0.38*0.0*0.38*0.02*-0.05*0.12*0.15*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL RENTABILIDAD OBJETIVO 1, F.I.*65098865*2014 T1*2014-01-01*2014-03-31*4125*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Medio*0.58*0.24**2657676.74*616**33576000*false*12.6337*0.23*0.0*0.23*0.01*0.0*0.23*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - BASE*65098865*2015 S 2*2015-07-01*2015-12-31*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*-0.01**915594.5*401*[]*11655000*false*12.729*0.81*0.0*0.81*0.03*1.98*2.55*0.42*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - PLUS*65098865*2015 S 2*2015-07-01*2015-12-31*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*-0.01**814555.44*133*[]*10425000*false*12.7988*0.55*0.0*0.55*0.03*2.07*2.55*0.3*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - PREMIER*65098865*2015 S 2*2015-07-01*2015-12-31*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*-0.01**1543353.0*2*[]*19822000*false*12.8433*0.23*0.0*0.23*0.01*2.14*2.55*0.22*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - CARTERA*65098865*2015 S 2*2015-07-01*2015-12-31*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*-0.01**4437664.54*21175*[]*57118000*false*12.8712*0.51*0.0*0.51*0.02*2.0*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S22015_V-65098865_daq"" decimals=""2"" unitref=""pure"">2.55</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S22015_V-65098865_daq"" decimals=""2"" unitref=""pure"">2.55</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S22015_V-65098865_daq"" decimals=""2"" unitref=""pure"">2.55</iic-com-fon:volatilidadvalorliquidativo>]"*0.36*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - BASE*65098865*2015 T 3*2015-07-01*2015-09-30*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*-0.02**504078.13*232*[]*6292000*false*12.4822*0.4*0.0*0.4*0.01*-2.81*2.46*0.4*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - PLUS*65098865*2015 T 3*2015-07-01*2015-09-30*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*-0.02**498027.98*110*[]*6245000*false*12.5399*0.27*0.0*0.27*0.01*-2.68*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-65098865_da"" decimals=""2"" unitref=""pure"">2.46</iic-com-fon:volatilidadvalorliquidativo>]"*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - PREMIER*65098865*2015 T 3*2015-07-01*2015-09-30*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*-0.02**1357191.0*2*[]*17065000*false*12.5739*0.03*0.0*0.03*0.0*-2.61*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-65098865_da"" decimals=""2"" unitref=""pure"">2.46</iic-com-fon:volatilidadvalorliquidativo>]"*0.04*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - CARTERA*65098865*2015 T 3*2015-07-01*2015-09-30*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*-0.02**2816794.62*19911*[]*35544000*false*12.6188*0.12*0.0*0.12*0.0*-2.75*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-65098865_da"" decimals=""2"" unitref=""pure"">2.46</iic-com-fon:volatilidadvalorliquidativo>]"*0.13*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - BASE*65098865*2015 S 1*2015-01-01*2015-06-30*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.02**508634.12*197*[]*6532000*false*12.8426*0.79*0.0*0.79*0.02*-0.68*[]*0.42*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - PLUS*65098865*2015 S 1*2015-01-01*2015-06-30*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.02**276251.81*26*[]*3560000*false*12.8858*0.54*0.0*0.54*0.02*-0.55*[]*0.3*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS ALTO INTERES, FI*SABADELL BONOS ALTO INTERÉS, FI - PREMIER*65098865*2015 S 1*2015-01-01*2015-06-30*4125*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.02**0.0*0*[]*0*false*12.9109*0.0*0.0*0.0*0.0*-0.48*[]*"[<iic-com:ratiototalgastos contextref=""FIM_S12015_V-65098865_daq"" decimals=""2"" unitref=""pure"">.42</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12015_V-65098865_daq"" decimals=""2"" unitref=""pure"">.30</iic-com:ratiototalgastos>]"*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
