fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Semester 2 2009*2009-07-01*2009-12-31*1430*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*0.84**965522.15*733*0.0*7051051*false*7.3028***0.68*0.06*-0.2*0.92*0.39*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Trimester 3 2009*2009-07-01*2009-09-30*1430*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*1.09**975057.66*738*0.0*7104030*false*7.3176***0.34*0.03*0.17*1.26*0.39*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Semester 1 2009*2009-01-01*2009-06-30*1430*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.39*1.48**990682.25*752*0.0*7237192*false*7.3053***0.67*0.06*1.71*2.22*0.19*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Semester 2 2010*2010-07-01*2010-12-31*1430*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*0.73**951066.01*713*0.0*7222670*false*7.5943***0.68*0.07*2.0*2.4*0.39*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Trimester 3 2010*2010-07-01*2010-09-30*1430*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*0.6**951745.08*717*0.0*7086040*false*7.4453***0.34*0.03*2.28*1.47*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Semester 1 2010*2010-01-01*2010-06-30*1430*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*0.5**951745.08*718*0.0*6927888*false*7.2791***0.67*0.06*-1.54*3.3*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Trimester 1 2010*2010-01-01*2010-03-31*1430*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*0.49**952158.65*720*0.0*7039510*false*7.3932***0.33*0.03*1.24*1.09*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Semester 2 2011*2011-07-01*2011-12-31*1430*FondosdeInversion@cajalaboral.es*A*Bajo*0.0*1.44**4082255.24*1619*0.0*35833614*false*8.7779*0.6*0.0*0.6*0.06*2.85*7.74*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Trimester 3 2011*2011-07-01*2011-09-30*1430*FondosdeInversion@cajalaboral.es*A*Bajo*0.0*1.4**4083512.88*1635*0.0*34923931*false*8.5349***0.21*0.03*-1.52*4.69*0.24*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Semester 1 2011*2011-01-01*2011-06-30*1430*FondosdeInversion@cajalaboral.es*A*riesgo bajo*0.0*1.04**943042.31*703*0.0*8173138*false*8.6668***0.67*0.06*8.65*15.05*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Bolsa Garantizado V, FI*20624821*Trimester 1 2011*2011-01-01*2011-03-31*1430*FondosdeInversion@cajalaboral.es*A+*riesgo bajo*0.0*0.99**943042.31*704*0.0*7522221*false*7.9765***0.33*0.03*5.03*3.54*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Semester 2 2012*2012-07-01*2012-12-31*1430*FondosdeInversion@cajalaboral.es*BBB*1 (En una escala del 1 al 7) *0.0*0.35**3949178.79*1603*0.0*35841432*false*9.0757*0.68*0.0*0.68*0.07*1.82*2.94*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Trimester 3 2012*2012-07-01*2012-09-30*1430*FondosdeInversion@cajalaboral.es*BBB*Bajo*0.0*0.42**4072074.71*1606*0.0*36294659*false*8.9131*0.34*0.0*0.34*0.03*2.34*8.13*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Semester 1 2012*2012-01-01*2012-06-30*1430*FondosdeInversion@cajalaboral.es*BBB*Bajo*0.0*1.0**4074049.29*1610*0.0*35481452*false*8.7091*0.67*0.0*0.67*0.06*-3.19*7.15*0.37*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Trimester 1 2012*2012-01-01*2012-03-31*1430*FondosdeInversion@cajalaboral.es*BBB+*Bajo*0.0*1.16**4080634.42*1612*0.0*36709881*false*8.9961*0.34*0.0*0.34*0.03*2.49*3.89*0.37*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Semester 2 2013*2013-07-01*2013-12-31*1430*FondosdeInversion@cajalaboral.es*BBB*1 (En una escala del 1 al 7) *0.01*0.25**3814755.3*1579*0.0*35712086*false*9.3616*0.68*0.0*0.68*0.07*0.18*0.51*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Trimester 3 2013*2013-07-01*2013-09-30*1430*FondosdeInversion@cajalaboral.es*BBB*1 (En una escala del 1 al 7) *0.0*0.25**3928075.92*1585*0.0*35679107*false*9.345*0.34*0.0*0.34*0.03*0.84*0.81*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Semester 1 2013*2013-01-01*2013-06-30*1430*FondosdeInversion@cajalaboral.es*BBB*1 (En una escala del 1 al 7) *0.0*0.25**3940973.24*1594*0.0*36521986*false*9.2673*0.67*0.0*0.67*0.06*0.47*1.52*0.37*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Trimester 1 2013*2013-01-01*2013-03-31*1430*FondosdeInversion@cajalaboral.es*BBB*1 (En una escala del 1 al 7) *0.0*0.25**3946230.8*1600*0.0*36398316*false*9.2236*0.33*0.0*0.33*0.03*1.63*2.05*0.37*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*CAJA LABORAL RENTA FIJA GARANTIZADO XI,FI*20624821*Semester 2 2014*2014-07-01*2014-12-31*1430*FondosdeInversion@laboralkutxa.com*BBB+*1 (En una escala del 1 al 7) *0.44*0.25**1746377.74*1148*0.0*16327946*false*9.3496*0.46*0.0*0.46*0.05*0.05*1.16*0.04*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Trimester 3 2014*2014-07-01*2014-09-30*1430*FondosdeInversion@laboralkutxa.com*BBB+*1 (En una escala del 1 al 7) *0.88*0.25**3598298.65*1556*0.0*33624785*false*9.3446*0.34*0.0*0.34*0.03*-0.29*0.13*0.38*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
LABORAL KUTXA RENTA FIJA GARANTIZADO XI,FI*Caja Laboral Renta Asegurada II, FI*20624821*Semester 1 2014*2014-01-01*2014-06-30*1430*FondosdeInversion@cajalaboral.es*BBB+*1 (En una escala del 1 al 7) *0.0*0.25**3796763.87*1575*0.0*35581345*false*9.3715*0.67*0.0*0.67*0.06*-0.06*0.18*0.37*CAJA LABORAL GESTION, S.G.I.I.C., S.A.*CAJA LABORAL POPULAR COOP. DE CREDITO*ES0115476030
