fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase*period_type*year
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2016 T2*2016-01-01*2016-06-30*7, de una escala del 1 al 7*0.24*0.25**2894776.84279*16.0*0.0*2897163.0*False*1.0089*0.33*0.010000000000000009*0.34*0.030000000000000002****False*T*2016
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2017*2017-01-01*2017-12-31*7, de una escala del 1 al 7*0.65*0.25**4404764.7129705*155.5*0.0*5662280.0*False*1.1809*1.3*1.2*2.5*0.1****False*Y*2017
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2017 T2*2017-01-01*2017-06-30*7, de una escala del 1 al 7*2.54*0.25**3207112.029921001*168.0*0.0*4451978.0*False*1.109*0.33*0.28*0.61*0.030000000000000002****False*T*2017
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2017 T4*2017-07-01*2017-12-31*7, de una escala del 1 al 7*-0.06*0.25**4972174.646221*165.0*0.0*5662280.0*False*1.1809*0.32*0.15999999999999998*0.48*0.020000000000000004****False*T*2017
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2018*2018-01-01*2018-12-31*7, de una escala del 1 al 7*0.32499999999999996*0.25**5789967.6970405*213.5*0.0*5337194.0*False*0.9464*1.29*0.0*1.29*0.1****False*Y*2018
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2018 T2*2018-01-01*2018-06-30*7, de una escala del 1 al 7*0.3*0.25**6938846.464597*242.0*0.0*7094136.0*False*1.1942*0.32*0.03*0.35000000000000003*0.030000000000000002****False*T*2018
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2018 T4*2018-07-01*2018-12-31*7, de una escala del 1 al 7*0.5499999999999999*0.25**5088966.497210999*185.0*0.0*5337194.0*False*0.9464*0.33*-0.14*0.19*0.020000000000000004****False*T*2018
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2019 T2*2019-01-01*2019-06-30*7*0.52*-0.43**3967073.1864320002*172.0*0.0*4882587.0*False*1.0914*0.32*0.0*0.32*0.030000000000000002****False*T*2019
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2020*2020-01-01*2020-12-31*6*0.61*-0.385**3765362.79*138.0*0.0*4149036.0*False*1.1132*1.3*0.0*1.3*0.1****False*Y*2020
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2020 T2*2020-01-01*2020-06-30*7*1.5299999999999998*-0.4**3480927.3600000003*138.0*0.0*3801333.0*False*0.9994*0.33*0.0*0.33*0.030000000000000002****False*T*2020
GLOBAL VALUE OPPORTUNITIES, FI*GLOBAL VALUE OPPORTUNITIES FI*2020 T4*2020-07-01*2020-12-31*6*0.5*-0.49000000000000005**3653735.21*122.0*0.0*4149036.0*False*1.1132*0.32*0.0*0.32*0.020000000000000004****False*T*2020
